name,last_match_date,current_elo,peak_elo,selo_Clay,selo_Grass,selo_Hard,wr_Clay,wr_Grass,wr_Hard,overall_wr,form10_wr,form5_wr,streak,avg_rest_days,matches_28d,active
Ignacio Buse,2026-04-13,1542.366150088338,1571.397685146024,1534.7263690497516,1500.0,1482.4188900699426,0.5506637729962712,0.5,0.3642857142857142,0.5019304189526932,0.4586429239802788,0.39514669056,-3.0,22.38120465020001,2.5055786359403296,True
Terence Atmane,2026-04-14,1537.6092258331714,1560.0743946468522,1507.664677213156,1500.0,1532.5075161353816,0.4154374999999999,0.5,0.4704724559027776,0.4285329012050562,0.4510483492357213,0.3923093094400001,-2.0,12.20406123692857,4.715262329920106,True
Benjamin Balleret,2026-04-24,1537.597936209036,1537.597936209036,1527.6507589013338,1500.0,1500.0,0.5244416885678773,0.5,0.5,0.49208864603205216,0.5019304189526932,0.5019304189526932,-1.0,45.0,2.0,True
Rafael Jodar,2026-04-18,1537.1836316082563,1537.1836316082563,1521.7894064275126,1500.0,1488.993733463317,0.588996875,0.5,0.4244497578124999,0.5139850252548097,0.538611448434781,0.5620518912000002,-1.0,11.88231364,5.150581209611341,True
Cristian Garin,2026-04-06,1535.3833661888448,1610.8376931371508,1541.223978103517,1528.8596463370789,1471.6313194185352,0.4148966994382021,0.5416666666666666,0.4137931034482758,0.4493597414569535,0.345478144,0.3238400000000001,-1.0,12.750763829787234,2.435833856409213,True
Marton Fucsovics,2026-04-05,1535.146072024973,1643.7246953260444,1520.3498386690596,1547.7496626715808,1490.795915415724,0.4159574468085105,0.5588235294117647,0.3829363786742696,0.3988962108542085,0.3253329051681513,0.2948127129600001,-2.0,8.081398837106628,3.9361356610895095,True
Vit Kopriva,2026-04-17,1534.387790989305,1541.024336323478,1521.7216388054956,1494.847550918976,1499.1748824777749,0.6159901910491071,0.4166666666666667,0.4968781249999999,0.5284198031028636,0.5261065687537647,0.5502448730112001,-1.0,12.586129230806264,4.257368786433721,True
Christopher O'Connell,2026-03-18,1531.4653870217742,1543.6977849571435,1500.0,1500.0,1530.0664637588552,0.5,0.4545454545454545,0.554583155327524,0.5004476653988787,0.4727689759817727,0.51934208,-1.0,13.660196890000003,3.5900354056745614,True
Clement Chidekh,2026-04-26,1530.6389718556723,1530.6389718556723,1504.6938495029326,1500.0,1500.0,0.5413223140495868,0.5,0.4545454545454545,0.5,0.5,0.5,-1.0,30.0,3.0,True
Moez Echargui,2026-02-16,1527.3101140433098,1534.7387113169257,1500.0,1500.0,1494.2434441726002,0.4545454545454545,0.5,0.4636363636363635,0.537142857142857,0.66,0.6000000000000001,-2.0,39.75,1.1173191660942507,True
Guy Den Ouden,2026-02-09,1527.197045757652,1527.197045757652,1500.0,1500.0,1517.468115639376,0.5,0.5,0.6387499999999999,0.5582,0.6128,0.6800000000000002,2.0,18.0,2.0,True
Zhizhen Zhang,2026-03-18,1526.0511243016076,1628.1190109359131,1560.2845474067317,1498.4187735104365,1485.9547214779243,0.5652173913043478,0.4583333333333333,0.3758165322580644,0.4534761428571426,0.2973696,0.128,-2.0,11.81138235294118,1.831983152208144,True
Jan-Lennard Struff,2026-04-13,1524.9818758655924,1572.6075796742953,1500.0,1518.434031140309,1506.0181970094984,0.5,0.5384615384615384,0.3180602724330356,0.4696945328119716,0.4196030738783087,0.26017792,-4.0,13.2538769,2.238927671179734,True
Arthur Cazaux,2026-03-20,1523.8022401217688,1527.2880725834063,1472.0157167314694,1502.0409042719227,1524.1383791850035,0.375,0.4666666666666667,0.4559090909090908,0.4178727272727272,0.41536,0.416,-1.0,22.681470588235296,2.149525797496565,True
Roberto Carballes Baena,2026-02-16,1523.6837068466573,1575.9780443463385,1544.8546443743978,1464.2850173615968,1458.0483551576058,0.5,0.3636363636363636,0.3171641791044776,0.4044848484848484,0.176,0.0,-8.0,14.506451612903223,1.3519574982827525,True
Christopher Rungkat,2026-04-27,1522.9814769286038,1522.9814769286038,1544.9054850940533,1500.0,1500.0,0.38804493801652884,0.5,0.5,0.40058630292434116,0.3966097550413148,0.3966097550413148,-1.0,30.0,3.0,True
Marcos Giron,2026-03-18,1521.0973065334426,1607.325155574423,1464.4845125071563,1541.6705713030851,1524.340599667967,0.4081632653061224,0.5238095238095238,0.3222473448741005,0.3989993248457141,0.30402076672,0.2590720000000001,-2.0,9.17400135,3.0567006079433616,True
Matteo Arnaldi,2026-04-05,1519.0450294804898,1656.5805536848306,1541.0864062954397,1483.5550215987407,1545.7747845920164,0.4546511627906976,0.4,0.3718749999999999,0.4231276981132073,0.2044416,0.1024,-5.0,13.325343750000004,2.048073512573352,True
Luciano Darderi,2026-04-15,1518.8207103544578,1608.8613733762263,1544.4186073258088,1509.9610044381368,1445.8086848349517,0.3768494318181817,0.5,0.3256048387096773,0.3966097550413148,0.337802043392,0.3172863999999999,-1.0,10.48117985714286,3.377921408427467,True
Martin Damm,2026-03-20,1516.8748212088142,1532.4216384148936,1500.0,1500.0,1518.052945284281,0.5,0.5,0.4550333333333333,0.4993781333333332,0.5144832,0.4672,-1.0,18.947000000000006,2.742720151901061,True
Carlos Gimeno Valero,2026-04-24,1516.7294175118357,1516.7294175118357,1490.668156760602,1500.0,1500.0,0.47619047619047616,0.5,0.5,0.46048483609016827,0.4696945328119716,0.4696945328119716,-1.0,30.0,2.0,True
Eliot Spizzirri,2026-02-11,1516.268646537448,1521.182238138954,1500.0,1499.5892603565271,1497.850349315151,0.5,0.4615384615384615,0.4605447115384615,0.4478127099999999,0.3872750933333332,0.4262399999999999,-1.0,23.216150000000003,4.640591495814261,True
Dusan Prizmic,2026-04-26,1514.1915247901277,1514.1915247901277,1504.0847612018722,1500.0,1500.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,20.0,2.0,True
Sebastian Ofner,2026-04-14,1513.69122217917,1578.1304040507566,1475.4096704827011,1507.7399928305863,1520.1944556822757,0.344047619047619,0.48,0.4883720930232558,0.4177777777777777,0.264,0.32,-3.0,15.7875,1.1173191660942507,True
Thiago Tirante,2026-04-26,1511.9263565504784,1511.9263565504784,1503.884512205597,1500.0,1500.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,20.0,2.0,True
Diego Vallejo,2026-04-27,1509.6517873722296,1509.6517873722296,1500.76010838844,1500.0,1500.0,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,20.0,2.0,True
Giovanni Mpetshi Perricard,2026-03-18,1509.2692715397068,1609.895567583496,1536.817669729402,1504.51348345859,1478.485556851071,0.5882352941176471,0.4736842105263157,0.2079868652343749,0.3669520111999998,0.2638659584,0.0,-10.0,12.128309736842107,2.626195549561696,True
Colin Sinclair,2026-04-25,1509.050999332493,1511.1733679181373,1491.8382965651247,1500.0,1500.0,0.47619047619047616,0.5,0.5,0.489586405228758,0.4993781333333332,0.4993781333333332,-1.0,30.0,2.0,True
Filip Misolic,2026-01-18,1508.058678313252,1554.927760159621,1523.2906706232145,1500.0,1495.4405134672925,0.5416666666666666,0.4545454545454545,0.4285714285714285,0.4827586206896552,0.2,0.2,-3.0,23.05263157894737,1.0,True
Dane Sweeny,2026-04-24,1506.8856102813247,1511.585699413623,1470.7455898635092,1500.0,1489.4161762397157,0.32766439909297046,0.5,0.4375,0.4095860566448801,0.4177777777777777,0.4177777777777777,-1.0,27.0,2.0,True
Raphael Collignon,2026-03-22,1506.798817537934,1506.798817537934,1500.0,1500.0,1507.5239906108636,0.5,0.4545454545454545,0.464252734375,0.4309008658823528,0.3698695314285714,0.45184,-1.0,22.032457142857147,3.6590438731411057,True
Arthur Gea,2026-01-20,1506.3139603564011,1517.471884348332,1500.0,1500.0,1500.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,20.0,0.0,True
Martin Landaluce,2026-04-14,1506.027746898162,1512.1125058027576,1467.6564241989176,1500.0,1533.4555213843548,0.3035714285714285,0.5,0.5964541071428572,0.4236868126293332,0.368046424064,0.4302848,-2.0,26.333148125000008,3.2371792497530807,True
Laslo Djere,2026-01-18,1505.5903562414856,1637.559738810201,1537.5075554870548,1474.506971482293,1531.5319133581806,0.5360824742268041,0.4074074074074074,0.4615384615384615,0.4871794871794871,0.5,0.6,-2.0,7.962162162162162,1.0,True
Otto Virtanen,2026-04-14,1501.705698376123,1518.5959562412206,1489.3247806115537,1508.948794701697,1498.583476977627,0.3541666666666667,0.5,0.4666666666666667,0.4272727272727272,0.352,0.16,-1.0,31.591304347826085,1.1173191660942507,True
Francesco Maestrelli,2026-03-05,1500.484992818992,1513.1318647057535,1500.0,1500.0,1491.4925516835403,0.5,0.5,0.3863636363636363,0.4272727272727272,0.44,0.4,-2.0,31.4,1.2077481871436009,True
Ethan Quinn,2026-04-15,1500.0105919148934,1511.5527966837033,1495.5165280256826,1509.8585358954886,1475.6429911402213,0.4345624999999999,0.5,0.4365669996032071,0.3984375767118726,0.3909917909802739,0.3796651376640001,-1.0,12.725570414576003,4.538463216569671,True
Thiago Monteiro,2026-02-16,1499.1201757709268,1571.8566778677423,1501.8663006838997,1475.4942205975076,1461.9331548488092,0.3358098591549295,0.375,0.423728813559322,0.3826614173228345,0.15488,0.128,-4.0,14.42076923076923,2.234638332188501,True
Sebastian Baez,2026-04-14,1498.9805805118006,1669.802270525565,1614.2500750118743,1465.168251127329,1434.2706341960638,0.3900314157608694,0.3809523809523809,0.3699762987012987,0.4234553868288478,0.2119843204300799,0.2459648,-2.0,8.289562760442626,3.933275316078483,True
Marcelo Tomas Barrios Vera,2026-04-27,1498.9585999277283,1500.0,1505.8291990630903,1500.0,1500.0,0.5,0.5,0.5,0.47115384615384615,0.47,0.47,-1.0,18.0,4.0,True
Jaime Faria,2026-02-19,1497.7705895497709,1497.7705895497709,1521.645884528264,1500.0,1486.0700759482615,0.5378773658854167,0.5,0.3846153846153846,0.4302517726293331,0.333819273216,0.435456,-1.0,24.39896500000001,5.743424255750883,True
Moise Kouame,2026-04-05,1496.3062378728196,1502.6016200978506,1489.3155537201396,1500.0,1502.0013921022537,0.425,0.5,0.4887499999999999,0.4683079999999999,0.433664,0.3840000000000001,-2.0,17.98,2.090506146433539,True
Darwin Blanch,2026-03-20,1494.818967222832,1494.818967222832,1500.0,1500.0,1496.18034670418,0.4545454545454545,0.5,0.4285416666666666,0.3962461538461537,0.1056,0.16,-1.0,39.35,2.0402942886002937,True
Michael Zheng,2026-02-09,1493.8865608864855,1517.9787236517343,1500.0,1500.0,1490.532329149312,0.5,0.5,0.3612499999999999,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Mubarak Shannan Zayid,2026-02-16,1492.2705397216655,1500.0,1500.0,1500.0,1494.092252719068,0.5,0.5,0.3863636363636363,0.4272727272727272,0.44,0.4,-2.0,33.0,1.1173191660942507,True
Jason Kubler,2026-01-18,1491.7928057550184,1570.3786465241403,1511.930681899798,1526.3621076740592,1494.8110716055414,0.5,0.5454545454545454,0.4615384615384615,0.492063492063492,0.2,0.2,-2.0,11.49056603773585,3.0,True
Yunchaokete Bu,2026-01-18,1491.6027559960755,1491.6027559960755,1500.0,1500.0,1500.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,20.0,0.0,True
Yibing Wu,2026-03-18,1491.479576950495,1588.369717210171,1491.842206344164,1484.483159133604,1541.4527750696982,0.4210526315789473,0.4,0.4781249999999999,0.4486363636363636,0.264,0.32,-1.0,17.558823529411764,1.2611743452623168,True
Miroslav Topo,2026-04-14,1491.4538175376272,1500.0,1500.0,1500.0,1490.990480577034,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Dino Dedura,2026-04-14,1491.402939003013,1500.0,1500.0,1500.0,1492.6416638758865,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Vilius Gaubas,2026-02-18,1491.3192902761,1500.414300586377,1504.9627108201744,1500.0,1483.6710420949532,0.4568943181818181,0.5,0.4,0.4478127099999999,0.3872750933333332,0.4262399999999999,-1.0,34.2605,3.8307048514624538,True
Daniel Merida,2026-03-05,1490.8090579937875,1500.0,1500.0,1500.0,1493.210589569136,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Marc-Andrea Huesler,2026-04-13,1490.6237723468332,1500.0,1500.0,1500.0,1491.907565043733,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Dalibor Svrcina,2026-03-06,1490.0653035853122,1502.416005283733,1500.0,1500.0,1487.0674064179684,0.5,0.5,0.425,0.420235294117647,0.3268571428571428,0.288,-1.0,30.16,2.151556359217099,True
Hady Habib,2026-02-16,1489.5818903883314,1512.3999911578462,1488.845415169814,1500.0,1499.2819579117242,0.4666666666666667,0.5,0.4958333333333333,0.47,0.44,0.32,-1.0,48.4125,1.1173191660942507,True
Guy Gen Ouden,2026-02-12,1488.8584294211837,1500.0,1500.0,1500.0,1490.726306887106,0.5,0.5,0.3612499999999999,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Jan Engel,2026-04-14,1488.7062211842324,1500.0,1500.0,1500.0,1490.7202792821622,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Jiri Zhang,2026-04-14,1488.671364307847,1500.0,1500.0,1500.0,1489.5415032882336,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Ming Zheng,2026-03-05,1488.5187816341916,1500.0,1500.0,1500.0,1490.646248741213,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Nishesh Basavareddy,2026-01-20,1487.8884765350554,1501.7218351823738,1500.0,1500.0,1490.7602092095942,0.5,0.4545454545454545,0.4,0.375,0.1666666666666666,0.2,-4.0,24.0,2.0,True
Marc Andrea Huesler,2026-04-25,1487.809532197967,1571.075904564847,1499.0220252968093,1476.2822660850593,1490.0779907252563,0.4351374458874458,0.3888888888888889,0.4629629629629629,0.43903206862745087,0.4478127099999999,0.4478127099999999,-1.0,13.915492957746478,2.0,True
Pierre-Hugues Herbert,2026-02-16,1487.6644080751626,1500.0,1500.0,1500.0,1490.6989185572786,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Rei Sakamoto,2026-03-20,1487.4062151897206,1491.1045554781497,1500.0,1500.0,1504.9432250671664,0.5,0.5,0.4887499999999999,0.4982,0.4928,0.4800000000000001,-1.0,21.71,1.9310627797040227,True
Lorenzo Darderi,2026-03-20,1486.918699878557,1500.0,1500.0,1500.0,1491.1169623908256,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,20.0,1.0,True
Jacob Fearnley,2026-03-18,1486.9115195329418,1511.1876894255631,1500.0,1495.3992653306243,1506.7465223992765,0.5,0.4285714285714285,0.4154374999999999,0.4221644444444443,0.34848,0.3328,-2.0,24.699,2.523192702816991,True
Kyrian Jacquet,2026-01-18,1485.7776895604304,1500.0,1500.0,1500.0,1500.0,0.5,0.5,0.4545454545454545,0.4545454545454545,0.5,0.5,-1.0,30.0,1.0,True
Marco Trungelliti,2026-04-13,1485.770332483556,1501.8315903068342,1505.9514804483854,1500.0,1483.4259425551193,0.425,0.4545454545454545,0.4,0.3916666666666666,0.352,0.32,-3.0,35.25,1.1173191660942507,True
Juan Manuel Cerundolo,2026-04-14,1484.878576422215,1559.8243605210282,1479.0695157584291,1500.0,1506.008968459175,0.3952950861914062,0.4545454545454545,0.4609615384615384,0.4432059428552975,0.4212169972309085,0.3237124505600001,-3.0,11.730322552702503,3.0865292375620603,True
Hugo Gaston,2026-01-18,1484.4559784425833,1571.7719783549571,1517.0158042390008,1500.5295767445434,1447.669912730007,0.4782608695652174,0.4705882352941176,0.3728813559322034,0.4117647058823529,0.4,0.2,-4.0,14.304347826086955,2.0,True
Roman Andres Burruchaga,2026-02-18,1483.071382516472,1512.4949671779568,1491.8246751460506,1500.0,1500.0,0.4433357142857143,0.5,0.5,0.4408417371428569,0.3373004799999999,0.3648,-1.0,22.942775,3.8307048514624538,True
Joao Lucas Reis da Silva,2026-02-16,1482.6657443514653,1500.0,1484.360307192576,1500.0,1500.0,0.3612499999999999,0.5,0.5,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Valentin Royer,2026-03-18,1482.0922192378243,1527.4412772875153,1500.0,1509.776845369255,1479.5805195574028,0.5,0.5,0.2661877572115382,0.3717742711594665,0.2675382747136,0.2072576,-3.0,14.0810278,3.237244702620449,True
Mackenzie McDonald,2026-03-06,1481.5323520307709,1494.9461428817265,1500.0,1500.0,1497.4151825334586,0.5,0.4545454545454545,0.4285416666666666,0.3962461538461537,0.1056,0.16,-1.0,26.92,2.3381967740618275,True
Jesper De Jong,2026-02-16,1481.0653784266055,1506.3759115102348,1497.0880744640249,1501.9318802105258,1469.4706453365634,0.4285714285714285,0.4615384615384615,0.2302968749999999,0.2888987826086955,0.2044416,0.1024,-5.0,31.698076923076925,2.912574304535932,True
Thijs Boogaard,2026-02-09,1479.8844007709786,1500.0,1500.0,1500.0,1483.3697528221824,0.5,0.5,0.3612499999999999,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Luka Pavlovic,2026-02-09,1479.35129026624,1500.0,1500.0,1500.0,1482.681954296018,0.5,0.5,0.3612499999999999,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Mees Rottgering,2026-02-09,1478.221546715121,1500.0,1500.0,1500.0,1480.2583305701787,0.5,0.5,0.3612499999999999,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Francisco Comesana,2026-04-05,1478.092129526008,1526.248203765541,1457.2913913565037,1511.891809477621,1509.42721207002,0.219330357142857,0.5,0.3612499999999999,0.3145302953142854,0.2638659584,0.1966079999999999,-6.0,15.500700000000004,2.5597804108145583,True
Igor Marcondes,2026-02-16,1477.949777137281,1500.0,1482.8333485162432,1500.0,1500.0,0.3612499999999999,0.5,0.5,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Chun-Hsin Tseng,2026-03-05,1477.7559196779737,1489.9890306084617,1500.0,1500.0,1488.989243624538,0.5,0.4545454545454545,0.3863636363636363,0.3916666666666666,0.44,0.4,-3.0,43.8,1.1173191660942507,True
Daniel Altmaier,2026-04-16,1476.19474289998,1534.1224885561376,1451.469318800801,1461.7186579318577,1462.416189573618,0.2631964285714284,0.3636363636363636,0.3094112689393939,0.2940101108492114,0.30993779818496,0.28582912,-1.0,11.606262619008268,3.600097814331432,True
Luis Miguel,2026-02-16,1475.4213980960474,1500.0,1482.2915732731867,1500.0,1500.0,0.3612499999999999,0.5,0.5,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Simon Carr,2026-04-27,1475.1847751456148,1512.0,1495.5028107139165,1500.0,1509.0,0.42424242424242425,0.5,0.5,0.4440384615384615,0.4417999999999999,0.4417999999999999,-1.0,30.0,3.0,True
Trevor Svajda,2026-02-09,1474.7140176243615,1500.0,1500.0,1500.0,1480.037515547055,0.5,0.5,0.3612499999999999,0.4417999999999999,0.3872,0.32,-2.0,18.0,2.0,True
Liam Draxl,2026-03-18,1474.1200260996288,1484.9472878122242,1500.0,1500.0,1490.0418392703605,0.5,0.5,0.425,0.47,0.44,0.4,-1.0,23.9,1.0,True
Norbert Gombos,2026-04-25,1474.0471808459142,1500.4735051647658,1471.742639912967,1490.5401651179038,1436.139390383577,0.37647151065848206,0.4166666666666667,0.3076923076923077,0.43451563025029166,0.4432059428552975,0.4432059428552975,-1.0,17.62857142857143,2.0,True
Gustavo Heide,2026-02-16,1471.5585209865508,1511.9656463433876,1475.5538307273616,1500.0,1500.0,0.31609375,0.5,0.4545454545454545,0.392711111111111,0.2904,0.256,-4.0,27.97875,2.469276664377003,True
Mattia Bellucci,2026-03-18,1470.6499072570991,1513.836907587227,1500.0,1500.0,1483.2304520207529,0.4545454545454545,0.4545454545454545,0.2505629999999998,0.3469995377777776,0.2398781439999999,0.16384,-5.0,15.985935294117647,2.405261550412306,True
Jan Choinski,2026-02-16,1469.1800381955622,1494.9544162167433,1500.7019093834758,1482.964067412822,1493.0742743743413,0.4615384615384615,0.4,0.3863636363636363,0.3463157894736842,0.1955555555555555,0.16,-4.0,30.1,1.1173191660942507,True
Elias Ymer,2026-01-18,1467.7877658927052,1540.050918060325,1472.2692632513729,1491.020557883778,1513.649588145529,0.4,0.4166666666666667,0.4901960784313725,0.4411764705882353,0.4,0.4,-1.0,19.32758620689655,1.0,True
Nicolai Budkov Kjaer,2026-02-09,1462.191155637225,1489.400184599828,1491.723091820032,1500.0,1486.9415706005236,0.4166666666666667,0.5,0.4214583333333332,0.4417999999999999,0.3872,0.32,-2.0,32.355000000000004,2.4557940183280174,True
Patrick Kypson,2026-02-09,1461.8373182609405,1505.528404485576,1490.0855545143047,1500.0,1492.019783570842,0.4166666666666667,0.5,0.3612499999999999,0.392711111111111,0.2904,0.256,-4.0,18.88875,3.367382054984052,True
Francesco Passaro,2026-02-18,1456.100724839451,1500.439190435971,1488.3613797657906,1500.0,1478.3710506970558,0.4433357142857143,0.5,0.3888888888888889,0.4023811972413791,0.367285248,0.4262399999999999,-1.0,19.86083157894737,3.8307048514624538,True
Sho Shimabukuro,2026-03-05,1455.3700381142164,1510.489757643404,1500.0,1500.0,1461.5042942305515,0.5,0.4545454545454545,0.2670108695652172,0.3460766666666666,0.2725887999999999,0.2048,-4.0,21.527571428571434,1.948319828089628,True
Camilo Ugo Carabelli,2026-04-25,1451.1837242927884,1517.4519753114707,1466.0938483707334,1500.0,1481.7934060660043,0.3344923469387754,0.4545454545454545,0.3936208333333333,0.3465283603180003,0.3534589275243603,0.3534589275243603,-1.0,17.744456286470594,4.4955471483245955,True
Mariano Navone,2026-04-14,1447.930891756661,1595.3619121536244,1536.5643621582276,1486.0784875030895,1450.125791288463,0.3411805555555555,0.4,0.3322083333333333,0.3540500862789816,0.1858088173567999,0.1804288,-2.0,11.6094076,2.337919820933384,True
Thiago Seyboth Wild,2026-04-25,1446.3072684589245,1538.3845059389696,1532.7082253630952,1509.833742011945,1500.5406213127949,0.32493386243386235,0.5,0.4117647058823529,0.3471079277244918,0.3540500862789816,0.3540500862789816,-1.0,12.707692307692309,6.0,True
Tristan Schoolkate,2026-03-05,1445.7295413283568,1488.0,1500.0,1500.0,1477.5372847924775,0.5,0.4545454545454545,0.35,0.3655555555555555,0.22,0.32,-2.0,32.5,1.386853209200785,True
Luca Nardi,2026-01-18,1441.5005885237554,1497.824757142678,1461.2367484940671,1482.7445541978834,1482.516495713446,0.3333333333333333,0.4,0.3793103448275862,0.3111111111111111,0.2,0.4,-2.0,22.942857142857143,4.0,True
Vitaliy Sachko,2026-04-13,1438.4560904911607,1495.1615379864068,1489.6417360518635,1500.0,1468.870006192242,0.4166666666666667,0.5,0.3035714285714285,0.2937499999999999,0.0,0.0,-7.0,54.900000000000006,1.1173191660942507,True
Zachary Svajda,2026-03-18,1437.0890994243737,1511.7799920821503,1500.0,1500.0,1448.7217855001973,0.5,0.4545454545454545,0.2747644921874999,0.3198901899636361,0.30402076672,0.2590720000000001,-2.0,18.64379217391305,3.0567006079433616,True
Dino Prizmic,2026-03-06,1435.2210317150143,1503.3728269656613,1482.2595239330594,1500.0,1479.224226673964,0.3371666666666666,0.5,0.3824999999999999,0.3403087127272725,0.285508608,0.24192,-1.0,24.62995,3.203132408068658,True
Pedro Martinez,2026-04-14,1434.9358121225089,1580.3544064180514,1500.8656741345458,1486.0838199802229,1431.5080028147663,0.2995731707317073,0.4347826086956521,0.3823529411764705,0.3582911372549018,0.2044416,0.2048,-6.0,14.73234965034965,1.353884117798112,True
Yousaf Khalil,2026-04-26,1426.964914667187,1500.0,1481.8231468240394,1500.0,1500.0,0.29922520661157015,0.5,0.4545454545454545,0.2118122837935482,0.2002847751452901,0.2002847751452901,-1.0,30.0,3.0,True
Nikoloz Basilashvili,2026-03-18,1426.629559615667,1615.758616416001,1484.8661707364508,1528.947522099198,1438.3328538526937,0.4634146341463415,0.5384615384615384,0.369078947368421,0.4279674796747966,0.264,0.16,-2.0,12.976991150442478,1.2346383321885015,True
Hugo Grenier,2026-02-09,1425.7008993808822,1512.0,1479.6449827788229,1508.7550638560265,1450.217799809052,0.3888888888888889,0.5,0.2709375,0.3118588235294117,0.15488,0.128,-6.0,27.2025,2.1173191660942505,True
Damir Dzumhur,2026-04-05,1425.1294221603405,1506.442594484272,1503.7954335333095,1500.0,1438.026855766609,0.4085285937499999,0.4545454545454545,0.3256048387096773,0.3576203291923151,0.2772238065414963,0.23547904,-2.0,17.116006900882354,3.2062243898157896,True
Carlos Taberner,2026-01-18,1422.5713463882716,1500.3262024764088,1456.183506305879,1500.0,1493.7165930668666,0.3939393939393939,0.4545454545454545,0.4444444444444444,0.3809523809523809,0.1,0.0,-8.0,19.15625,1.0,True
Tomas Barrios Vera,2026-03-18,1421.0017976690249,1488.4138069446349,1489.148415778696,1500.2215202566738,1456.6181906965471,0.4285714285714285,0.4615384615384615,0.2833333333333333,0.3241379310344827,0.176,0.16,-5.0,33.66315789473684,1.1173191660942507,True
Yanaki Milev,2026-04-24,1418.5070215892551,1490.560853124212,1494.5829345189777,1500.0,1500.0,0.38907485119047613,0.5,0.4545454545454545,0.3506081658748188,0.3576203291923151,0.3576203291923151,-1.0,50.0,2.0,True
James Duckworth,2026-03-18,1413.3851686552098,1551.941545025175,1490.3077753873931,1494.7364328270444,1401.700322242938,0.4375,0.4516129032258064,0.2218526562499999,0.32835236635514,0.0,0.0,-14.0,12.872367010309278,2.4232661837873115,True
Emilio Nava,2026-04-13,1409.755995777242,1489.4094479691607,1477.5279761115405,1500.0,1435.674295141529,0.2791477272727272,0.4545454545454545,0.1905905172413793,0.2002847751452901,0.0928808173567999,0.0524288,-9.0,22.52822685714286,2.872019542678037,True
Shintaro Mochizuki,2026-02-16,1406.2853537853748,1488.0,1500.0,1483.0462388998403,1424.5189487475106,0.4545454545454545,0.4,0.2467741935483871,0.254054054054054,0.176,0.32,-3.0,28.5,1.709945476786244,True
Holger Rune,2025-10-08,1741.5909242649218,1827.3043679161767,1651.298108553623,1535.821891046518,1691.4595203431336,0.6144578313253012,0.5357142857142857,0.6209150326797386,0.6188524590163934,0.6,0.6,-1.0,6.358974358974359,3.0,False
Thanasi Kokkinakis,2024-11-23,1603.1601796198663,1603.1601796198663,1500.8488934305062,1511.2819242971104,1561.1530508923613,0.4615384615384615,0.5,0.4891304347826087,0.4821428571428571,0.5,0.6,-1.0,11.970588235294118,2.0,False
David Goffin,2025-10-20,1590.4241932676728,1617.4785831887016,1514.7395483482592,1495.8427119736805,1547.3073738483463,0.5192307692307693,0.4583333333333333,0.4693877551020408,0.4805194805194805,0.5,0.2,-2.0,9.75,2.0,False
Nicolas Jarry,2025-08-24,1586.4268119378658,1682.1441194201043,1590.427091242494,1529.7091600175663,1521.362281931073,0.5735294117647058,0.5454545454545454,0.4769230769230769,0.5333333333333333,0.5,0.6,-2.0,9.352,1.0,False
Emil Ruusuvuori,2025-08-24,1585.1387705935315,1660.793035469636,1463.2851379932918,1506.809907199792,1595.9688306594833,0.4130434782608695,0.4848484848484848,0.5633802816901409,0.5223880597014925,0.4,0.4,-2.0,7.230366492146596,1.0,False
Marcelo Arevalo,2024-09-14,1576.1695662990778,1576.1695662990778,1517.7669153919285,1500.0,1518.0057251418846,0.5384615384615384,0.5,0.6,0.6842105263157895,0.8888888888888888,1.0,8.0,36.66666666666666,1.0,False
Yoshihito Nishioka,2025-10-03,1575.499395863421,1619.3721995990884,1513.3074190324162,1476.4574443845524,1539.4458702167271,0.4878048780487805,0.4090909090909091,0.4621848739495798,0.4567901234567901,0.4,0.0,-5.0,9.75,1.0,False
Roman Safiullin,2025-08-29,1560.4822106022502,1641.30389919225,1495.5045149994742,1512.6044507274105,1537.508816253777,0.4516129032258064,0.5,0.4642857142857143,0.4621848739495798,0.3,0.2,-1.0,11.513761467889909,3.0,False
