name,last_match_date,current_elo,peak_elo,selo_Clay,selo_Grass,selo_Hard,wr_Clay,wr_Grass,wr_Hard,overall_wr,form10_wr,form5_wr,streak,avg_rest_days,matches_28d
Thanasi Kokkinakis,2024-11-23,1603.1601796198663,1603.1601796198663,1500.8488934305062,1511.2819242971104,1561.1530508923613,0.4615384615384615,0.5,0.4891304347826087,0.4821428571428571,0.5,0.6,-1.0,11.970588235294118,2.0
Kamil Majchrzak,2026-03-22,1595.3501792663371,1600.8324318392442,1492.4693327046054,1521.4685311694086,1548.8262777220195,0.45,0.5294117647058824,0.5191485003396737,0.5176212991055236,0.5491338952704,0.5272064000000001,-1.0,12.507295547169809,4.544095749025606
David Goffin,2025-10-20,1590.4241932676728,1617.4785831887016,1514.7395483482592,1495.8427119736805,1547.3073738483463,0.5192307692307693,0.4583333333333333,0.4693877551020408,0.4805194805194805,0.5,0.2,-2.0,9.75,2.0
Milos Raonic,2024-07-29,1589.5254910899368,1596.4978205389066,1500.0,1523.739708889536,1554.0207921717808,0.4545454545454545,0.5263157894736842,0.5454545454545454,0.5348837209302325,0.5,0.4,-2.0,16.606060606060606,1.0
Adrian Mannarino,2026-03-20,1589.1462912547372,1708.5764023251588,1393.3898991705507,1543.1965348105002,1575.0441647883974,0.2333333333333333,0.5490196078431373,0.4302048992968749,0.46466502809089644,0.478497291436032,0.4201779200000001,-1.0,7.982924005429864,4.038036418673003
Alex Molcan,2024-02-26,1588.5039935940958,1622.5088898331323,1587.2375957051136,1501.088307841684,1478.0558031888556,0.6101694915254238,0.4705882352941176,0.4285714285714285,0.5238095238095238,0.5,0.6,-1.0,10.821052631578947,2.0
Nicolas Jarry,2025-08-24,1586.4268119378658,1682.1441194201043,1590.427091242494,1529.7091600175663,1521.362281931073,0.5735294117647058,0.5454545454545454,0.4769230769230769,0.5333333333333333,0.5,0.6,-2.0,9.352,1.0
Brandon Nakashima,2026-03-20,1585.875248124067,1677.9955988685522,1509.258300351201,1536.3191677626578,1583.4289378164767,0.4848484848484848,0.5384615384615384,0.42058888176529247,0.4940518156044332,0.4249577317990399,0.38817792,-2.0,8.228465329508197,3.592579932403209
Emil Ruusuvuori,2025-08-24,1585.1387705935315,1660.793035469636,1463.2851379932918,1506.809907199792,1595.9688306594833,0.4130434782608695,0.4848484848484848,0.5633802816901409,0.5223880597014925,0.4,0.4,-2.0,7.230366492146596,1.0
Jenson Brooksby,2026-03-18,1583.9519301246614,1663.4573790569232,1490.2483048227878,1525.1555778976972,1585.410766255217,0.4117647058823529,0.5416666666666666,0.3396933695833333,0.45544003894933327,0.3715704520704,0.2852864,-2.0,8.832958290697674,3.642389174923718
Roberto Bautista Agut,2026-03-20,1581.0453223890859,1684.9130424356824,1523.500189700875,1567.283712569061,1550.4119272613316,0.509090909090909,0.5952380952380952,0.42608746293339406,0.4866305267505044,0.419578683392,0.3148288,-1.0,8.267835455882354,3.9591832986995357
Zizou Bergs,2026-03-20,1578.640906591831,1603.4049449854526,1485.3237921327177,1485.7684840403638,1499.632512497182,0.4230769230769231,0.4,0.40223532605830425,0.3940968567604324,0.4305217324187648,0.4285992960000002,-1.0,11.303033025384615,4.733811845061364
Botic van de Zandschulp,2026-03-18,1577.2125096954094,1577.2125096954094,1500.0,1508.5743257666602,1535.1550859117108,0.5,0.5,0.5751776271803977,0.5241433446914421,0.5171385197155667,0.5733230933333333,1.0,16.482148600000006,3.38834652398806
Reilly Opelka,2026-03-22,1576.223678355274,1647.3180522090872,1535.7671841467993,1497.717696197849,1554.2215200035484,0.5483870967741935,0.4545454545454545,0.5388368552215189,0.5297656632857143,0.48158420991999995,0.500992,-1.0,9.110918529411762,4.473579991187337
