match_id,date,p1_name,p2_name,y,diff_avg_rest_days,diff_matches_28d,diff_rolling_10_winrate,diff_rolling_5_winrate,diff_streak,diff_win_rate,diff_peak_elo,diff_current_elo,diff_wr_Clay,diff_wr_Grass,diff_wr_Hard,elo_diff,selo_diff,rank_diff,diff_h2h_wr_prior,surface,tourney_level,best_of,round
4757,2022-08-08,Alexis Galarneau,Grigor Dimitrov,0,22.36,-2,0.0,0.09999999999999998,0,-0.5733333333333334,-153.3263493122961,-128.67876919957848,-0.09090909090909094,0.0,-0.10416666666666663,-128.67876919957848,-68.15158585640347,313.0,0.0,Hard,M,3,R64
4754,2022-08-08,Emil Ruusuvuori,Stan Wawrinka,1,-6.724719101123595,5,0.10000000000000003,0.39999999999999997,2,0.1530898876404494,66.51795712727449,64.29099141057623,0.021052631578947323,0.0,0.16464891041162227,64.29099141057623,71.80000204388148,-244.0,0.0,Hard,M,3,R64
4753,2022-08-08,Alex Molcan,Mackenzie Mcdonald,1,2.4070294784580497,3,0.19999999999999996,0.19999999999999996,1,0.11961451247165533,70.0970840492223,86.26934376476697,0.23076923076923073,0.17142857142857143,-0.019977802441731418,86.26934376476697,-30.664912717396874,-10.0,0.0,Hard,M,3,R64
4752,2022-08-08,Alexander Bublik,Jenson Brooksby,0,-1.9571428571428573,-2,0.09999999999999998,0.0,1,-0.06825396825396834,-66.30943928964712,-11.418245281089412,0.019607843137254943,0.030303030303030276,-0.1299283154121863,-11.418245281089412,-43.55957391692277,5.0,0.0,Hard,M,3,R64
4751,2022-08-08,Marcos Giron,Roberto Bautista Agut,0,1.6926315789473678,-4,-0.39999999999999997,-0.6000000000000001,-7,-0.15719298245614038,-95.72220863252846,-159.369521572979,-0.23188405797101447,-0.14204545454545459,-0.13563829787234044,-159.369521572979,-86.52692315720174,33.0,0.0,Hard,M,3,R64
4762,2022-08-08,Frances Tiafoe,Taylor Fritz,0,0.6810035842293907,4,-0.10000000000000009,0.0,0,-0.08667318344737696,-93.2106584242074,-97.00681887940323,-0.038690476190476164,-0.1858974358974359,-0.07771114442778615,-97.00681887940323,-66.17176094955289,11.0,-0.3333333333333333,Hard,M,3,R32
4755,2022-08-08,Albert Ramos,David Goffin,1,-1.4343365253077973,7,-0.09999999999999998,0.0,1,-0.02941176470588236,6.167996615136644,-48.760499744108984,-0.04094292803970223,-0.6666666666666666,-0.0911764705882353,-48.760499744108984,-20.524019069998303,-8.0,0.0,Hard,M,3,R64
4830,2022-08-15,Botic Van De Zandschulp,Daniil Medvedev,0,2.5813101236830045,1,-0.09999999999999998,-0.20000000000000007,2,-0.20201557489693078,-230.0002442479722,-169.149761105346,-0.016666666666666607,-0.15311004784688997,-0.2555432372505544,-169.149761105346,-200.2010534773715,23.0,-0.5,Hard,M,3,R32
4829,2022-08-15,Denis Shapovalov,Tommy Paul,1,0.24684350747133177,-6,-0.39999999999999997,-0.4,0,-0.006139233175026071,5.334027230993115,-89.3516196351236,0.1214285714285715,-0.07499999999999996,-0.03605769230769229,-89.3516196351236,-63.25728628189904,-10.0,-0.5,Hard,M,3,R32
4828,2022-08-15,Nick Kyrgios,Taylor Fritz,0,2.008789722785666,5,0.20000000000000007,0.20000000000000007,0,0.05003380662609869,47.82679979767863,63.280895405705905,0.4375,0.020242914979757054,-0.008460918614020874,63.280895405705905,-30.712997885027335,15.0,0.0,Hard,M,3,R32
4827,2022-08-15,Andrey Rublev,Fabio Fognini,1,-3.1630036630036633,2,0.3,0.19999999999999996,-3,0.23992673992673996,209.5743351946437,195.69349073600665,0.19696969696969702,0.1777777777777778,0.2777969018932875,195.69349073600665,185.3868728743323,-53.0,0.6666666666666667,Hard,M,3,R32
4821,2022-08-15,Andy Murray,Cameron Norrie,0,3.670843776106935,-5,-0.19999999999999996,-0.19999999999999996,0,-0.12113617376775265,-105.44967841252901,-129.7100051978273,0.2647058823529411,-0.0357142857142857,-0.15555555555555556,-129.7100051978273,-125.3266026275935,36.0,0.0,Hard,M,3,R32
4825,2022-08-15,Aslan Karatsev,Diego Schwartzman,0,0.9615667331723197,3,0.09999999999999998,-0.2,0,-0.06626063215373301,-42.28867359261176,-112.83119741923588,-0.16000000000000003,-0.09999999999999998,-0.008888888888888835,-112.83119741923588,-30.412570044084532,22.0,0.5,Hard,M,3,R32
4824,2022-08-15,Frances Tiafoe,Sebastian Korda,0,-0.6476780185758519,3,0.09999999999999998,-0.20000000000000007,0,-0.04334365325077405,-18.62541349516482,-13.956611666378876,-0.08488612836438925,-0.08333333333333326,-0.0346153846153846,-13.956611666378876,1.778306905760246,-27.0,0.5,Hard,M,3,R32
4823,2022-08-15,Hubert Hurkacz,John Isner,0,-2.7992293382939133,3,0.09999999999999998,0.20000000000000007,-2,0.059394100451767184,70.50945848636275,110.18564099200717,-0.11764705882352944,0.04761904761904767,0.08789954337899542,110.18564099200717,115.31703443327547,-40.0,0.0,Hard,M,3,R32
4822,2022-08-15,Ben Shelton,Casper Ruud,1,12.4453125,-5,-0.033333333333333326,-0.13333333333333341,2,-0.08333333333333337,-279.2174135512221,-251.1364807936884,-0.3153846153846154,0.0,0.040909090909090895,-251.1364807936884,-150.4702247389298,222.0,0.0,Hard,M,3,R32
4831,2022-08-15,Borna Coric,Roberto Bautista Agut,1,6.270434782608695,-4,-0.30000000000000004,-0.20000000000000007,0,-0.0982608695652174,-128.08944452877927,-135.88844310311038,-0.13664596273291924,-0.1875,0.039548022598870025,-135.88844310311038,-77.39517673633213,133.0,0.0,Hard,M,3,R16
4826,2022-08-15,Filip Krajinovic,Stefanos Tsitsipas,0,3.162337662337662,3,-0.09999999999999998,-0.19999999999999996,3,-0.235930735930736,-218.84899451955584,-175.10890902613414,-0.27083333333333337,-0.012987012987012991,-0.27555555555555555,-175.10890902613414,-138.515336596299,41.0,0.3333333333333333,Hard,M,3,R32
4832,2022-08-15,Felix Auger Aliassime,Jannik Sinner,1,0.21017383870048434,-1,-0.30000000000000004,-0.20000000000000007,-1,-0.0979623824451411,-46.084732777401086,-96.55535782398624,-0.15032679738562094,0.12857142857142856,-0.09464555052790347,-96.55535782398624,-43.862379313525025,-3.0,0.3333333333333333,Hard,M,3,R16
4839,2022-08-15,Borna Coric,Felix Auger Aliassime,1,6.582264957264957,-1,0.0,-0.20000000000000007,1,-0.09081196581196582,-197.89560673154642,-145.13841626991575,-0.12698412698412703,-0.19999999999999996,0.004901960784313708,-145.13841626991575,-118.16980660324043,143.0,0.0,Hard,M,3,QF
4834,2022-08-15,Ben Shelton,Cameron Norrie,0,8.138059701492537,-5,0.050000000000000044,-0.050000000000000044,0,0.07089552238805974,-225.8531286318696,-205.2600134939762,-0.23529411764705888,-0.25,0.08333333333333337,-205.2600134939762,-142.5087725154633,218.0,0.0,Hard,M,3,R16
4835,2022-08-15,John Isner,Sebastian Korda,1,1.3746770025839794,-3,0.09999999999999998,-0.20000000000000007,0,-0.019056847545219635,7.888920552387617,-17.963191611558386,0.09718670076726343,0.0,-0.05128205128205121,-17.963191611558386,-49.01647366758493,-2.0,-0.3333333333333333,Hard,M,3,R16
4836,2022-08-15,Diego Schwartzman,Stefanos Tsitsipas,0,0.9973544973544968,3,-0.19999999999999996,0.0,1,-0.12399053188526876,-121.65031100839178,-138.43331990700221,-0.17333333333333334,-0.2272727272727273,-0.09999999999999998,-138.43331990700221,-55.38771995416596,9.0,0.0,Hard,M,3,R16
4837,2022-08-15,Andrey Rublev,Taylor Fritz,0,-1.0903600642152744,1,-0.09999999999999998,-0.20000000000000007,-1,0.0563412583135845,38.30636079899432,-16.92939269382009,0.13446969696969702,0.008547008547008517,0.05000825218682958,-16.92939269382009,10.883662958277228,-5.0,-0.19999999999999996,Hard,M,3,R16
4838,2022-08-15,Daniil Medvedev,Denis Shapovalov,1,-1.594864612511671,2,0.39999999999999997,0.4,-1,0.2427637721755369,217.47152431243944,238.26774660283127,0.11666666666666659,0.16447368421052633,0.28321678321678323,238.26774660283127,205.15434306468455,-20.0,0.3333333333333333,Hard,M,3,R16
4840,2022-08-15,Cameron Norrie,Carlos Alcaraz,1,-1.1647964796479648,-2,0.10000000000000009,0.20000000000000007,1,-0.07099376604327101,-132.6861468008692,-87.72941595546285,-0.07321652065081341,-0.050000000000000044,-0.05673758865248235,-87.72941595546285,-4.023428032845686,7.0,-0.6000000000000001,Hard,M,3,QF
4841,2022-08-15,John Isner,Stefanos Tsitsipas,0,3.9332447352279694,2,-0.10000000000000009,0.20000000000000007,1,-0.14352893068902073,-147.8978911765014,-137.5624868419868,-0.12745098039215685,-0.06060606060606066,-0.1366666666666666,-137.5624868419868,-87.70602308235061,43.0,-0.5,Hard,M,3,QF
4842,2022-08-15,Daniil Medvedev,Taylor Fritz,1,-0.7647435897435901,-1,0.0,0.0,-1,0.1365384615384616,139.71123287641944,78.58051325089468,0.10416666666666663,0.020242914979757054,0.1559775840597759,78.58051325089468,92.11550625217956,-12.0,0.0,Hard,M,3,QF
4843,2022-08-15,Borna Coric,Cameron Norrie,1,6.615882352941177,-3,-0.10000000000000009,0.0,0,-0.12382352941176467,-185.91552946721663,-184.1424819137037,-0.30672268907563033,-0.25,0.0,-184.1424819137037,-123.35981979888288,141.0,0.0,Hard,M,3,SF
4844,2022-08-15,Daniil Medvedev,Stefanos Tsitsipas,0,0.5048056320783596,4,0.0,0.20000000000000007,0,0.05350474441383535,58.50966607657301,36.495450774535584,-0.16666666666666674,0.062200956937799035,0.12090909090909097,36.495450774535584,118.15451737869103,-6.0,0.19999999999999996,Hard,M,3,SF
4845,2022-08-15,Borna Coric,Stefanos Tsitsipas,1,6.399886877828053,4,-0.10000000000000009,0.19999999999999996,1,-0.17307692307692313,-232.69517153655238,-199.57933631655783,-0.4047619047619048,-0.2272727272727273,-0.053333333333333344,-199.57933631655783,-98.6149112614878,145.0,0.0,Hard,M,3,F
4820,2022-08-15,Emil Ruusuvuori,Marin Cilic,0,0.4299259944495839,4,-0.19999999999999996,0.0,0,-0.07377428307123035,-78.55400464428703,-101.46427184304889,-0.18764302059496574,-0.3571428571428571,0.0187353629976581,-101.46427184304889,4.720190893055815,27.0,-0.3333333333333333,Hard,M,3,R32
4833,2022-08-15,Carlos Alcaraz,Marin Cilic,1,-0.41052631578947363,6,0.0,-0.20000000000000007,-1,0.1394736842105263,201.5173738831063,151.92242314111286,0.1998149861239592,-0.05714285714285705,0.15197568389057758,151.92242314111286,90.62912654652018,-13.0,0.0,Hard,M,3,R16
4819,2022-08-15,Carlos Alcaraz,Mackenzie Mcdonald,1,-2.563472563472563,5,0.29999999999999993,0.19999999999999996,-3,0.27450177450177454,319.50235303829254,299.6145449848225,0.3085106382978723,0.3714285714285715,0.23249516441005807,299.6145449848225,141.39579118057986,-68.0,0.3333333333333333,Hard,M,3,R32
4816,2022-08-15,Marcos Giron,Roberto Bautista Agut,0,1.704184704184704,-5,-0.29999999999999993,-0.6000000000000001,0,-0.1616161616161616,-95.72220863252846,-169.21517006925933,-0.23188405797101447,-0.14204545454545459,-0.13732272570044968,-169.21517006925933,-100.8442669328906,35.0,-0.3333333333333333,Hard,M,3,R32
4817,2022-08-15,Jannik Sinner,Miomir Kecmanovic,1,-2.1752873563218387,2,0.30000000000000004,0.20000000000000007,0,0.21925287356321832,165.74972745954824,160.40077119002422,0.1604278074866311,0.14285714285714285,0.24529914529914532,160.40077119002422,131.60000100639286,-24.0,0.3333333333333333,Hard,M,3,R32
4791,2022-08-15,Borna Coric,Lorenzo Musetti,1,6.281494876431585,-3,-0.3,-0.4,-1,-0.030138637733574503,-39.12935505586347,-62.20791387851364,-0.21245421245421253,0.5,0.23809523809523808,-62.20791387851364,36.74234394117843,126.0,0.0,Hard,M,3,R64
4792,2022-08-15,David Goffin,Marcos Giron,0,0.20900076277650648,-1,0.2,0.2,1,0.07437070938215101,25.972672448989215,80.00217585549399,0.32051282051282054,0.12121212121212122,-0.06122448979591838,80.00217585549399,-33.61163698954374,4.0,0.0,Hard,M,3,R64
4818,2022-08-15,Alex De Minaur,Felix Auger Aliassime,0,0.9207260447446179,3,0.19999999999999996,0.0,2,-0.04356268467707902,-76.57094813104482,-12.794210952632966,0.009661835748792202,0.014285714285714346,-0.10036119711042313,-12.794210952632966,-56.49827029413541,11.0,0.0,Hard,M,3,R32
4794,2022-08-15,Jannik Sinner,Thanasi Kokkinakis,1,-7.494779730073848,3,0.4,0.4,0,0.17723453017570667,204.9048407160799,222.70025561731995,0.03921568627450989,-0.4285714285714286,0.2008547008547008,222.70025561731995,153.22216283958073,-63.0,0.0,Hard,M,3,R64
4795,2022-08-15,Miomir Kecmanovic,Pablo Carreno Busta,1,1.387140902872777,-4,-0.4,-0.6,-8,-0.1470588235294118,-58.74409496278872,-73.60226457004023,-0.13747228381374732,-0.07142857142857145,-0.15555555555555556,-73.60226457004023,-81.50925432603867,12.0,0.0,Hard,M,3,R64
4796,2022-08-15,Alex De Minaur,Henri Laaksonen,1,-11.488357843137255,6,0.49999999999999994,0.39999999999999997,3,0.20343137254901966,126.94209371425563,224.72235843240333,0.1485507246376811,0.2142857142857143,0.1725146198830409,224.72235843240333,108.97703336740665,-82.0,0.0,Hard,M,3,R64
4797,2022-08-15,Mackenzie Mcdonald,Nikoloz Basilashvili,1,2.2656963470319633,3,0.0,-0.2,0,-0.023829908675799094,-63.18720936224054,-3.7768742887446933,0.033333333333333326,-0.18681318681318687,0.0007130124777183777,-3.7768742887446933,7.173455512409646,44.0,0.5,Hard,M,3,R64
4798,2022-08-15,Emil Ruusuvuori,J J Wolf,1,-10.563369963369961,3,-0.09999999999999998,0.0,0,0.06080586080586081,63.879255383506234,29.294919904519247,-0.5789473684210527,0.0,0.12862547288776793,29.294919904519247,56.52565726331886,-55.0,0.0,Hard,M,3,R64
4799,2022-08-15,Jaume Munar,Marin Cilic,0,2.069892473118279,2,-0.19999999999999996,0.0,0,-0.16666666666666669,-132.7777119352677,-156.2195627067524,-0.10869565217391308,-0.6071428571428571,-0.1964285714285714,-156.2195627067524,-79.83527350919348,43.0,-0.3333333333333333,Hard,M,3,R64
4800,2022-08-15,Cameron Norrie,Holger Rune,1,-4.687001594896332,1,0.49999999999999994,0.19999999999999996,0,0.23564593301435405,135.58086822292967,213.07107924227353,0.22100840336134464,0.75,0.27777777777777773,213.07107924227353,172.78798082262892,-15.0,0.3333333333333333,Hard,M,3,R64
4801,2022-08-15,Andy Murray,Stan Wawrinka,1,-6.014231499051235,1,0.2,0.2,1,0.19544592030360525,108.4535104412696,117.23223795109197,0.6,0.2142857142857143,0.13611111111111107,117.23223795109197,39.24745483768265,-274.0,0.0,Hard,M,3,R64
4802,2022-08-15,Ben Shelton,Lorenzo Sonego,1,8.815217391304348,0,0.2,0.3,3,-0.010869565217391353,-85.2058028871702,13.232502902753595,-0.048387096774193505,-0.1470588235294118,0.2976190476190476,13.232502902753595,20.60067454645491,223.0,0.0,Hard,M,3,R64
4803,2022-08-15,Benjamin Bonzi,John Isner,0,3.498006644518272,0,-0.09999999999999998,-0.19999999999999996,-2,-0.14385382059800667,-109.09081345960249,-79.82145949609867,-0.5058823529411764,-0.023809523809523725,-0.17424242424242425,-79.82145949609867,-38.93401318377505,24.0,-0.3333333333333333,Hard,M,3,R64
4793,2022-08-15,Francisco Cerundolo,Roberto Bautista Agut,0,4.070097604259095,-3,0.20000000000000007,-0.20000000000000007,-1,-0.0687666370896185,-55.7140653944366,-68.72073920355706,0.028532608695652217,-0.3541666666666667,-0.07156308851224102,-68.72073920355706,-72.60232321301487,9.0,0.0,Hard,M,3,R64
4805,2022-08-15,Frances Tiafoe,Matteo Berrettini,1,-0.35714285714285676,3,-0.20000000000000007,0.0,1,-0.18617021276595747,-131.1721650434415,-137.2209361194798,-0.2587991718426501,-0.3666666666666666,-0.0410256410256411,-137.2209361194798,-0.8050623876447389,10.0,0.0,Hard,M,3,R64
4804,2022-08-15,Karen Khachanov,Sebastian Korda,0,-1.5476190476190474,2,0.09999999999999998,-0.19999999999999996,0,-0.016666666666666607,-2.4404009173638315,15.416890282718441,-0.0531400966183575,0.02564102564102566,-0.03144078144078144,15.416890282718441,-11.501952924920715,-26.0,0.3333333333333333,Hard,M,3,R64
4814,2022-08-15,Botic Van De Zandschulp,Maxime Cressy,1,-1.7343540155788348,1,-0.19999999999999996,-0.19999999999999996,0,0.05962933118452862,45.862157263395375,35.19676848909444,0.45,-0.030303030303030276,0.06812447434819169,35.19676848909444,30.963698308580206,-6.0,0.0,Hard,M,3,R64
4813,2022-08-15,Jenson Brooksby,Tommy Paul,0,0.9925595238095237,0,0.0,-0.19999999999999996,0,0.055059523809523725,20.417068287780467,-30.825651685308912,-0.09523809523809523,-0.0636363636363636,0.08192567567567566,-30.825651685308912,2.855003386620865,12.0,0.0,Hard,M,3,R64
4812,2022-08-15,Denis Shapovalov,Grigor Dimitrov,1,-0.9188311688311694,-2,-0.4,-0.2,-2,-0.025974025974025983,-4.978048838672976,-83.08864820629583,-0.040909090909090895,0.125,-0.03414442700156983,-83.08864820629583,-31.81320399681681,3.0,0.0,Hard,M,3,R64
4811,2022-08-15,Sebastian Baez,Taylor Fritz,0,2.208854847748926,-1,-0.29999999999999993,-0.6,-4,-0.12516345974220067,-118.28808302364223,-143.93126402728535,0.06607142857142856,-0.10256410256410264,-0.3772391991570073,-143.93126402728535,-184.01136436609931,19.0,0.0,Hard,M,3,R64
4815,2022-08-15,Borna Coric,Rafael Nadal,1,6.391963109354413,5,-0.5,-0.20000000000000007,2,-0.3695652173913043,-339.08826120170625,-346.39064082089,-0.41991341991341996,-0.5,-0.22988505747126442,-346.39064082089,-165.97311785269062,148.0,0.0,Hard,M,3,R32
4809,2022-08-15,Albert Ramos,Fabio Fognini,0,-1.4326572304100393,5,0.39999999999999997,0.39999999999999997,2,0.03808550999562238,55.27812811194485,69.23509288177843,0.11290322580645162,-0.6,-0.12380952380952381,69.23509288177843,-9.918260245188094,-17.0,-0.3333333333333333,Hard,M,3,R64
4808,2022-08-15,Daniel Evans,Filip Krajinovic,0,-0.7998776009791921,5,0.0,0.4,1,0.023255813953488413,13.278942659284667,6.213315499679538,-0.10795454545454547,-0.15873015873015872,0.12159329140461217,6.213315499679538,91.63439921836334,-8.0,0.3333333333333333,Hard,M,3,R64
4807,2022-08-15,Aslan Karatsev,Brandon Nakashima,1,-1.1527972027972027,-1,-0.19999999999999996,-0.2,-2,-0.008391608391608463,48.086524281728316,-86.98404212770129,0.0,-0.2666666666666666,0.04861111111111116,-86.98404212770129,1.2005395413677888,-25.0,0.0,Hard,M,3,R64
4806,2022-08-15,Alex Molcan,Diego Schwartzman,0,5.1847946725860155,5,0.3,0.0,0,-0.024972253052164217,-63.05403127848945,0.9698755218757924,0.0707692307692307,0.09999999999999998,-0.17555555555555558,0.9698755218757924,-74.33007444826285,27.0,-0.3333333333333333,Hard,M,3,R64
4810,2022-08-15,Alejandro Davidovich Fokina,Nick Kyrgios,0,-1.4547448165869215,-6,-0.5,-0.4,-1,-0.1903907496012759,-165.78059591092665,-207.1539347943808,-0.3589743589743589,-0.2894736842105263,-0.2662141779788839,-207.1539347943808,-150.72700571177757,-1.0,0.0,Hard,M,3,R64
4879,2022-08-22,Benjamin Bonzi,Thiago Monteiro,1,0.92121212121212,1,-0.09999999999999998,-0.2,-1,-0.0282828282828283,-5.452937806485124,30.400827651897544,-0.2444444444444444,0.3095238095238096,-0.12521739130434778,30.400827651897544,-27.88058697748238,-17.0,0.0,Hard,A,3,R16
4872,2022-08-22,Joao Sousa,Laslo Djere,0,4.403019744483159,0,-0.2,-0.2,-2,-0.13008130081300817,-61.698850009092894,-77.34243280087185,-0.25628626692456485,-0.3333333333333333,0.08064516129032256,-77.34243280087185,51.60706955145406,-28.0,0.0,Hard,A,3,R32
4873,2022-08-22,Jason Kubler,Soon Woo Kwon,1,2.428571428571429,-2,0.39999999999999997,0.19999999999999996,-2,0.1428571428571429,-5.06899634391084,44.082559246134224,0.5,0.2321428571428571,0.09999999999999998,44.082559246134224,-7.090664262063456,41.0,0.0,Hard,A,3,R32
4874,2022-08-22,Marc Andrea Huesler,Mikael Ymer,1,16.847926267281103,-7,-0.45714285714285713,-0.6000000000000001,-3,-0.35714285714285715,-65.85144889764388,-109.47099034700477,-0.22058823529411764,-0.5,0.46153846153846156,-109.47099034700477,-41.86059052308815,25.0,0.0,Hard,A,3,R32
4875,2022-08-22,Ilya Ivashka,Peter Gojowczyk,1,-6.984745212593315,2,0.2,0.19999999999999996,-3,0.14638104511522232,80.6304120712366,134.50352798830818,0.5454545454545454,0.02857142857142858,0.16986062717770034,134.50352798830818,79.64604310270238,-62.0,-0.3333333333333333,Hard,A,3,R32
4876,2022-08-22,Fabio Fognini,Jack Draper,0,-5.542391304347826,-1,-0.3,-0.19999999999999996,2,-0.0902173913043478,-39.699861521095954,-82.2948024259349,-0.5,-0.036363636363636376,-0.17690417690417687,-82.2948024259349,-34.88720737329504,-21.0,0.0,Hard,A,3,R32
4877,2022-08-22,Dominic Thiem,Grigor Dimitrov,1,2.617216117216117,-1,0.29999999999999993,0.19999999999999996,3,-0.07838827838827839,-102.59752892230767,-85.34338490084633,-0.11264822134387353,0.0,0.056363636363636394,-85.34338490084633,-38.83966845691725,213.0,-0.3333333333333333,Hard,A,3,R32
4878,2022-08-22,Botic Van De Zandschulp,Jaume Munar,1,-1.1077302631578947,3,0.0,0.19999999999999996,0,0.1546052631578947,98.10358094478579,121.91055440624223,0.15000000000000002,0.38636363636363635,0.21111111111111108,121.91055440624223,76.55720016986106,-34.0,0.0,Hard,A,3,R16
4892,2022-08-22,Adrian Mannarino,Laslo Djere,1,0.27304567105631783,6,0.0,0.0,0,-0.030540767722051,3.627013873217493,24.370086472418507,-0.47446808510638305,0.2,0.09850230414746547,24.370086472418507,66.57056636044217,-24.0,0.0,Hard,A,3,F
4880,2022-08-22,Lorenzo Sonego,Maxime Cressy,0,-2.818747490967482,-3,-0.29999999999999993,-0.2,0,-0.01766358892011244,6.184690979257084,-86.48156940393005,0.3483870967741935,-0.019607843137254832,-0.07670454545454547,-86.48156940393005,-37.51139049606036,29.0,0.0,Hard,A,3,R16
4886,2022-08-22,Benjamin Bonzi,Botic Van De Zandschulp,0,4.101355166572557,-3,0.0,-0.19999999999999996,0,-0.14088085827216262,-85.49812646470468,-105.36053793665042,-0.45,0.006493506493506551,-0.15999999999999998,-105.36053793665042,-64.86830057323664,27.0,0.0,Hard,A,3,QF
4882,2022-08-22,Richard Gasquet,Steve Johnson,1,-0.7909677419354839,-3,0.0,-0.20000000000000007,0,-0.020000000000000018,3.0943172466331816,-5.618366667365308,-0.008928571428571397,0.125,-0.07515151515151514,-5.618366667365308,-39.79446646960537,-24.0,0.0,Hard,A,3,R16
4883,2022-08-22,Jason Kubler,Laslo Djere,0,4.584738955823293,0,0.29999999999999993,0.19999999999999996,-1,0.19678714859437746,5.5877277587364915,37.77752913395102,0.42553191489361697,0.5238095238095237,0.18064516129032254,37.77752913395102,43.65879771574987,27.0,0.0,Hard,A,3,R16
4884,2022-08-22,Ilya Ivashka,Marc Andrea Huesler,0,-20.5125,5,0.35,0.19999999999999996,0,0.3375,149.647685649574,134.62099380141422,0.2954545454545454,0.6,-0.36585365853658536,134.62099380141422,61.47351237056273,-51.0,0.0,Hard,A,3,R16
4885,2022-08-22,Dominic Thiem,Jack Draper,0,-3.3888888888888893,-2,0.09999999999999998,0.0,1,-0.08333333333333337,-43.81165864510126,-62.58521248078682,-0.5217391304347826,-0.13636363636363635,0.0,-62.58521248078682,-2.7518405386324503,176.0,0.0,Hard,A,3,R16
4887,2022-08-22,Adrian Mannarino,Maxime Cressy,1,-1.3209876543209873,3,0.0,0.20000000000000007,1,-0.09259259259259267,-50.09100307571862,-34.27842474511817,-0.1,-0.1333333333333333,-0.013392857142857095,-34.27842474511817,17.751838291108697,31.0,-0.3333333333333333,Hard,A,3,QF
4888,2022-08-22,Laslo Djere,Richard Gasquet,1,-2.083333333333333,0,-0.09999999999999998,0.0,0,-0.031746031746031744,8.897750764092962,-32.828903354758495,0.01196808510638303,-0.4166666666666667,-0.020645161290322567,-32.828903354758495,-21.497381095861783,-2.0,0.0,Hard,A,3,QF
4889,2022-08-22,Jack Draper,Marc Andrea Huesler,0,-11.724444444444442,6,0.36666666666666664,0.20000000000000007,0,0.26666666666666666,94.54047903508967,122.72002739416371,0.75,0.6363636363636364,-0.36363636363636365,122.72002739416371,18.877295622178735,-47.0,0.0,Hard,A,3,QF
4890,2022-08-22,Adrian Mannarino,Botic Van De Zandschulp,1,0.36741713570981815,2,0.09999999999999998,0.0,1,-0.15134459036898057,-83.67382491218746,-78.60041300317562,-0.55,-0.10303030303030303,-0.08214285714285707,-78.60041300317562,-21.487538351844023,42.0,-0.3333333333333333,Hard,A,3,SF
4891,2022-08-22,Laslo Djere,Marc Andrea Huesler,1,-14.694117647058825,2,0.19999999999999996,0.20000000000000007,1,0.08235294117647057,61.698850009092894,48.71403647231182,0.32446808510638303,0.3333333333333333,-0.5806451612903225,48.71403647231182,-45.704914769011566,-13.0,0.3333333333333333,Hard,A,3,SF
4871,2022-08-22,Pedro Martinez,Steve Johnson,0,-2.6874475817724353,-1,-0.09999999999999998,-0.19999999999999996,-3,-0.03075202683813255,34.45245453942107,-30.05739141764184,-0.05860805860805862,-0.125,-0.053613053613053574,-30.05739141764184,-17.211411818476336,-62.0,0.0,Hard,A,3,R32
4881,2022-08-22,Adrian Mannarino,Albert Ramos,1,1.4013736263736272,1,0.0,0.0,1,-0.06799450549450547,-80.04455283899028,-8.089050231300916,-0.5129032258064516,0.5333333333333333,0.17003105590062118,-8.089050231300916,69.31485133176739,23.0,-0.3333333333333333,Hard,A,3,R16
4870,2022-08-22,Lorenzo Musetti,Richard Gasquet,0,-2.9368852459016406,1,0.09999999999999998,0.19999999999999996,-3,0.008196721311475419,34.19084925850757,13.918291343982219,0.07852564102564108,-0.75,-0.023333333333333317,13.918291343982219,-12.131934176700497,-58.0,0.0,Hard,A,3,R32
4859,2022-08-22,Jiri Lehecka,Peter Gojowczyk,0,-0.155263157894737,1,0.0,0.39999999999999997,2,-0.07105263157894737,-40.270442413581804,33.23552018088958,0.36363636363636365,-0.5714285714285714,0.0357142857142857,33.23552018088958,36.17932479589331,-42.0,0.0,Hard,A,3,R64
4868,2022-08-22,Adrian Mannarino,Emil Ruusuvuori,1,1.2390091193684496,1,0.0,0.19999999999999996,2,-0.09650197359466445,-61.86551409733693,-26.94814131658086,-0.32105263157894737,0.033333333333333326,-0.06278801843317972,-26.94814131658086,-35.78493139275224,21.0,0.0,Hard,A,3,R32
4869,2022-08-22,Albert Ramos,John Millman,1,-1.6873873873873881,4,0.3,0.0,-3,0.06756756756756754,65.43458209324149,58.21475789989631,0.1684587813620072,-0.42857142857142855,-0.09898242368177612,58.21475789989631,-36.279235900682124,-64.0,0.0,Hard,A,3,R32
4846,2022-08-22,Tallon Griekspoor,Taro Daniel,1,-2.818295739348372,-3,0.2,0.2,1,0.08395989974937346,25.50970894720649,60.66126489128533,0.04545454545454547,0.5555555555555556,0.06944444444444442,60.66126489128533,6.226105968908541,-47.0,0.0,Hard,A,3,R64
4847,2022-08-22,Chun Hsin Tseng,Marton Fucsovics,1,25.151898734177216,2,-0.3,-0.2,2,-0.2936708860759494,-88.77355398139707,-52.723631809541985,0.0,-0.08333333333333337,0.009803921568627472,-52.723631809541985,-1.6041397962528663,25.0,0.0,Hard,A,3,R64
4848,2022-08-22,Kyle Edmund,Michail Pervolarakis,1,-15.0,2,0.35714285714285715,0.3,2,0.35714285714285715,12.961634992644804,56.13277298401181,0.0,0.0,0.5,56.13277298401181,36.22149449020958,237.0,0.0,Hard,A,3,R64
