player_1,player_2,surface,tourney_date,in_rate,win_1st,win_2nd,bp_save,opp_in_rate,opp_win_1st,opp_win_2nd,opp_bp_save,outcome
Frances Tiafoe,Marcos Giron,Hard,20230306,0.5952380952380952,0.88,0.6470588235294118,0.5,0.6346153846153846,0.5151515151515151,0.5789473684210527,0.6363636363636364,1
Jason Kubler,Grigor Dimitrov,Hard,20230306,0.5060240963855421,0.8095238095238095,0.5609756097560976,0.6,0.6615384615384615,0.8837209302325582,0.4090909090909091,0.8,1
Alejandro Tabilo,Maxime Cressy,Hard,20230306,0.6976744186046512,0.7833333333333333,0.7307692307692307,1.0,0.46808510638297873,0.7954545454545454,0.56,1.0,1
Jordan Thompson,Stefanos Tsitsipas,Hard,20230306,0.6635514018691588,0.7746478873239436,0.6388888888888888,0.6,0.6534653465346535,0.8333333333333334,0.5142857142857142,0.8,1
Thanasi Kokkinakis,Brandon Holt,Hard,20230306,0.5294117647058824,1.0,0.875,0.5,0.5882352941176471,0.525,0.4642857142857143,0.6,1
Guido Pella,Thiago Monteiro,Hard,20230306,0.6129032258064516,0.6842105263157895,0.5,0.625,0.6020408163265306,0.6779661016949152,0.46153846153846156,0.7142857142857143,1
Jack Draper,Leandro Riedi,Hard,20230306,0.6388888888888888,0.8695652173913043,0.46153846153846156,0.5,0.5,0.391304347826087,0.34782608695652173,0.14285714285714285,1
Andy Murray,Tomas Martin Etcheverry,Hard,20230306,0.64,0.671875,0.6666666666666666,0.8,0.6120689655172413,0.6901408450704225,0.37777777777777777,0.8,1
Alexei Popyrin,Zhizhen Zhang,Hard,20230306,0.6019417475728155,0.7903225806451613,0.43902439024390244,0.8,0.6666666666666666,0.6346153846153846,0.5384615384615384,0.6,1
Jan Lennard Struff,Quentin Halys,Hard,20230306,0.4936708860759494,0.6410256410256411,0.6,0.7777777777777778,0.5866666666666667,0.7954545454545454,0.45161290322580644,0.5714285714285714,1
Jack Sock,Gregoire Barrere,Hard,20230306,0.6229508196721312,0.7631578947368421,0.6086956521739131,1.0,0.515625,0.5757575757575758,0.5161290322580645,0.5,1
Pedro Martinez,Marc Andrea Huesler,Hard,20230306,0.5567010309278351,0.7037037037037037,0.6744186046511628,0.25,0.5217391304347826,0.8125,0.4318181818181818,0.3333333333333333,1
Ben Shelton,Fabio Fognini,Hard,20230306,0.6825396825396826,0.6511627906976745,0.55,0.8,0.5526315789473685,0.6190476190476191,0.35294117647058826,0.42857142857142855,1
Alex Molcan,Albert Ramos,Hard,20230306,0.574468085106383,0.8888888888888888,0.65,0.5,0.5925925925925926,0.5625,0.5454545454545454,0.625,1
Alejandro Davidovich Fokina,Yibing Wu,Hard,20230306,0.5,0.875,0.6666666666666666,0.5,0.5797101449275363,0.675,0.3448275862068966,0.4,1
Yoshihito Nishioka,Cristian Garin,Hard,20230306,0.6530612244897959,0.53125,0.5882352941176471,0.5,0.6808510638297872,0.8125,0.5333333333333333,0.5,0
Diego Schwartzman,Casper Ruud,Hard,20230306,0.543859649122807,0.6774193548387096,0.4230769230769231,0.4,0.66,0.8181818181818182,0.6470588235294118,1.0,0
Filip Krajinovic,Mackenzie Mcdonald,Hard,20230306,0.6274509803921569,0.4375,0.5789473684210527,0.5,0.5609756097560976,0.8260869565217391,0.5555555555555556,1.0,0
John Isner,Brandon Nakashima,Hard,20230306,0.6493506493506493,0.78,0.4444444444444444,0.8333333333333334,0.6956521739130435,0.8541666666666666,0.6666666666666666,1.0,0
Roman Safiullin,Ilya Ivashka,Hard,20230306,0.5714285714285714,0.5555555555555556,0.4074074074074074,0.5,0.631578947368421,0.8055555555555556,0.38095238095238093,0.6,0
Constant Lestienne,Emil Ruusuvuori,Hard,20230306,0.5694444444444444,0.5365853658536586,0.3870967741935484,0.8125,0.6666666666666666,0.8214285714285714,0.5,0.5,0
Nikoloz Basilashvili,Pedro Cachin,Hard,20230306,0.6,0.7142857142857143,0.35714285714285715,0.7,0.47540983606557374,0.8275862068965517,0.625,0.75,0
Laslo Djere,Oscar Otte,Hard,20230306,0.5949367088607594,0.574468085106383,0.65625,0.8181818181818182,0.47619047619047616,1.0,0.5151515151515151,1.0,0
Jaume Munar,Yibing Wu,Hard,20230306,0.6106194690265486,0.7391304347826086,0.29545454545454547,0.5833333333333334,0.4731182795698925,0.7727272727272727,0.5918367346938775,0.0,0
Daniel Elahi Galan,Cristian Garin,Hard,20230306,0.6428571428571429,0.6444444444444445,0.4,0.5714285714285714,0.5645161290322581,0.8285714285714286,0.48148148148148145,1.0,0
Federico Coria,Diego Schwartzman,Hard,20230306,0.7017543859649122,0.475,0.23529411764705882,0.45454545454545453,0.6444444444444445,0.6551724137931034,0.6875,0.75,0
Daniil Medvedev,Carlos Alcaraz,Hard,20230306,0.6458333333333334,0.6129032258064516,0.4117647058823529,0.0,0.7551020408163265,0.8108108108108109,0.5833333333333334,0.5,0
Jannik Sinner,Carlos Alcaraz,Hard,20230306,0.5,0.7777777777777778,0.4722222222222222,0.6666666666666666,0.7222222222222222,0.7307692307692307,0.45,0.5,0
Frances Tiafoe,Daniil Medvedev,Hard,20230306,0.5866666666666667,0.7045454545454546,0.4838709677419355,0.7272727272727273,0.5866666666666667,0.7954545454545454,0.6451612903225806,0.3333333333333333,0
Felix Auger Aliassime,Carlos Alcaraz,Hard,20230306,0.5609756097560976,0.6956521739130435,0.4166666666666667,0.75,0.6206896551724138,0.8055555555555556,0.5909090909090909,0.75,0
Taylor Fritz,Jannik Sinner,Hard,20230306,0.5434782608695652,0.7,0.5476190476190477,0.6666666666666666,0.6363636363636364,0.8035714285714286,0.46875,0.3333333333333333,0
Alejandro Davidovich Fokina,Daniil Medvedev,Hard,20230306,0.7066666666666667,0.6415094339622641,0.5,0.7142857142857143,0.5571428571428572,0.8461538461538461,0.5483870967741935,1.0,0
Cameron Norrie,Frances Tiafoe,Hard,20230306,0.5423728813559322,0.71875,0.4074074074074074,0.5555555555555556,0.5344827586206896,0.7741935483870968,0.5555555555555556,0.7142857142857143,0
Jack Draper,Carlos Alcaraz,Hard,20230306,0.6470588235294118,0.5,0.3333333333333333,0.4,0.7407407407407407,0.8,0.8571428571428571,1.0,0
Tommy Paul,Felix Auger Aliassime,Hard,20230306,0.6857142857142857,0.6944444444444444,0.5151515151515151,0.75,0.5789473684210527,0.7818181818181819,0.525,0.7777777777777778,0
Marton Fucsovics,Taylor Fritz,Hard,20230306,0.5740740740740741,0.7419354838709677,0.34782608695652173,0.4,0.6075949367088608,0.6875,0.5483870967741935,0.75,0
Aleksandar Vukic,Stan Wawrinka,Hard,20230306,0.6724137931034483,0.7435897435897436,0.5263157894736842,0.25,0.5396825396825397,0.8529411764705882,0.5517241379310345,0.5,0
Cristian Garin,Alejandro Davidovich Fokina,Hard,20230306,0.6428571428571429,0.6388888888888888,0.4,0.2,0.543859649122807,0.7096774193548387,0.5769230769230769,0.3333333333333333,0
Dominic Thiem,Adrian Mannarino,Hard,20230306,0.5567010309278351,0.7222222222222222,0.5116279069767442,0.3333333333333333,0.6095238095238096,0.609375,0.7317073170731707,0.5,0
J J Wolf,Marton Fucsovics,Hard,20230306,0.5,0.7567567567567568,0.35135135135135137,0.6153846153846154,0.4915254237288136,0.7241379310344828,0.5333333333333333,0.25,0
Jiri Lehecka,Andrey Rublev,Hard,20230306,0.582089552238806,0.6666666666666666,0.35714285714285715,0.5555555555555556,0.58,0.7586206896551724,0.6190476190476191,0.8,0
Denis Shapovalov,Ugo Humbert,Hard,20230306,0.5384615384615384,0.5476190476190477,0.5555555555555556,0.6363636363636364,0.6027397260273972,0.6590909090909091,0.5517241379310345,0.6666666666666666,0
Matteo Berrettini,Taro Daniel,Hard,20230306,0.5494505494505495,0.78,0.43902439024390244,0.7142857142857143,0.5862068965517241,0.5686274509803921,0.5833333333333334,0.42857142857142855,0
Tung Lin Wu,Cameron Norrie,Hard,20230306,0.6078431372549019,0.5161290322580645,0.45,0.5,0.6078431372549019,0.8064516129032258,0.6,0.75,0
Marcos Giron,Frances Tiafoe,Hard,20230306,0.6346153846153846,0.5151515151515151,0.5789473684210527,0.6363636363636364,0.5952380952380952,0.88,0.6470588235294118,0.5,0
Grigor Dimitrov,Jason Kubler,Hard,20230306,0.6615384615384615,0.8837209302325582,0.4090909090909091,0.8,0.5060240963855421,0.8095238095238095,0.5609756097560976,0.6,0
Maxime Cressy,Alejandro Tabilo,Hard,20230306,0.46808510638297873,0.7954545454545454,0.56,1.0,0.6976744186046512,0.7833333333333333,0.7307692307692307,1.0,0
Stefanos Tsitsipas,Jordan Thompson,Hard,20230306,0.6534653465346535,0.8333333333333334,0.5142857142857142,0.8,0.6635514018691588,0.7746478873239436,0.6388888888888888,0.6,0
Brandon Holt,Thanasi Kokkinakis,Hard,20230306,0.5882352941176471,0.525,0.4642857142857143,0.6,0.5294117647058824,1.0,0.875,0.5,0
Thiago Monteiro,Guido Pella,Hard,20230306,0.6020408163265306,0.6779661016949152,0.46153846153846156,0.7142857142857143,0.6129032258064516,0.6842105263157895,0.5,0.625,0
Leandro Riedi,Jack Draper,Hard,20230306,0.5,0.391304347826087,0.34782608695652173,0.14285714285714285,0.6388888888888888,0.8695652173913043,0.46153846153846156,0.5,0
Tomas Martin Etcheverry,Andy Murray,Hard,20230306,0.6120689655172413,0.6901408450704225,0.37777777777777777,0.8,0.64,0.671875,0.6666666666666666,0.8,0
Zhizhen Zhang,Alexei Popyrin,Hard,20230306,0.6666666666666666,0.6346153846153846,0.5384615384615384,0.6,0.6019417475728155,0.7903225806451613,0.43902439024390244,0.8,0
Quentin Halys,Jan Lennard Struff,Hard,20230306,0.5866666666666667,0.7954545454545454,0.45161290322580644,0.5714285714285714,0.4936708860759494,0.6410256410256411,0.6,0.7777777777777778,0
Gregoire Barrere,Jack Sock,Hard,20230306,0.515625,0.5757575757575758,0.5161290322580645,0.5,0.6229508196721312,0.7631578947368421,0.6086956521739131,1.0,0
Marc Andrea Huesler,Pedro Martinez,Hard,20230306,0.5217391304347826,0.8125,0.4318181818181818,0.3333333333333333,0.5567010309278351,0.7037037037037037,0.6744186046511628,0.25,0
Fabio Fognini,Ben Shelton,Hard,20230306,0.5526315789473685,0.6190476190476191,0.35294117647058826,0.42857142857142855,0.6825396825396826,0.6511627906976745,0.55,0.8,0
Mikael Ymer,Rinky Hijikata,Hard,20230306,0.7857142857142857,0.5151515151515151,0.3888888888888889,0.625,0.6125,0.5510204081632653,0.6129032258064516,0.6,0
Albert Ramos,Alex Molcan,Hard,20230306,0.5925925925925926,0.5625,0.5454545454545454,0.625,0.574468085106383,0.8888888888888888,0.65,0.5,0
Borna Gojo,Richard Gasquet,Hard,20230306,0.6,0.7719298245614035,0.3684210526315789,0.375,0.5520833333333334,0.7735849056603774,0.5116279069767442,0.6,0
Stan Wawrinka,Jannik Sinner,Hard,20230306,0.5396825396825397,0.5882352941176471,0.3793103448275862,0.7142857142857143,0.484375,0.6774193548387096,0.6060606060606061,0.8888888888888888,0
Karen Khachanov,Oscar Otte,Hard,20230306,0.6363636363636364,0.6285714285714286,0.65,0.6666666666666666,0.43859649122807015,0.52,0.5,0.3333333333333333,1
Emil Ruusuvuori,Roberto Bautista Agut,Hard,20230306,0.6290322580645161,0.7948717948717948,0.5652173913043478,0.5,0.5373134328358209,0.6944444444444444,0.4838709677419355,0.25,1
Jack Sock,Francisco Cerundolo,Hard,20230306,0.5913978494623656,0.6909090909090909,0.5263157894736842,0.5,0.5977011494252874,0.6730769230769231,0.6285714285714286,0.5,0
Pedro Martinez,Felix Auger Aliassime,Hard,20230306,0.6792452830188679,0.5833333333333334,0.5588235294117647,0.8823529411764706,0.4852941176470588,0.8181818181818182,0.5714285714285714,0.0,0
Ben Shelton,Taylor Fritz,Hard,20230306,0.5853658536585366,0.8541666666666666,0.47058823529411764,0.5,0.581081081081081,0.7906976744186046,0.8387096774193549,0.0,0
Rinky Hijikata,Sebastian Baez,Hard,20230306,0.6041666666666666,0.5862068965517241,0.2631578947368421,0.375,0.875,0.7714285714285715,0.4,0.0,0
Borna Coric,Alex Molcan,Hard,20230306,0.5806451612903226,0.5833333333333334,0.4230769230769231,0.5555555555555556,0.6419753086419753,0.6730769230769231,0.4482758620689655,0.8888888888888888,0
Alex De Minaur,Marton Fucsovics,Hard,20230306,0.45,0.7407407407407407,0.18181818181818182,0.25,0.7169811320754716,0.6052631578947368,0.4666666666666667,0.25,0
Richard Gasquet,Jannik Sinner,Hard,20230306,0.5757575757575758,0.7631578947368421,0.39285714285714285,0.5,0.5303030303030303,0.8857142857142857,0.5483870967741935,0.5,0
Lorenzo Musetti,Adrian Mannarino,Hard,20230306,0.5294117647058824,0.6388888888888888,0.375,0.5,0.6344086021505376,0.6440677966101694,0.47058823529411764,0.8181818181818182,0
Miomir Kecmanovic,Stan Wawrinka,Hard,20230306,0.5641025641025641,0.6818181818181818,0.5,0.6,0.5230769230769231,0.8823529411764706,0.6129032258064516,0.5,0
Mackenzie Mcdonald,Holger Rune,Hard,20230306,0.6078431372549019,0.7096774193548387,0.65,0.6,0.65625,0.7857142857142857,0.6363636363636364,0.5,0
Brandon Nakashima,Daniil Medvedev,Hard,20230306,0.7213114754098361,0.6590909090909091,0.29411764705882354,0.5714285714285714,0.5892857142857143,0.7272727272727273,0.6956521739130435,1.0,0
Botic Van De Zandschulp,Ilya Ivashka,Hard,20230306,0.6470588235294118,0.6363636363636364,0.4583333333333333,0.625,0.6307692307692307,0.6585365853658537,0.5833333333333334,0.8,0
Roberto Bautista Agut,Emil Ruusuvuori,Hard,20230306,0.5373134328358209,0.6944444444444444,0.4838709677419355,0.25,0.6290322580645161,0.7948717948717948,0.5652173913043478,0.5,0
Pedro Cachin,Alexander Zverev,Hard,20230306,0.6206896551724138,0.5833333333333334,0.3181818181818182,0.3333333333333333,0.5833333333333334,0.8214285714285714,0.6,1.0,0
Oscar Otte,Karen Khachanov,Hard,20230306,0.43859649122807015,0.52,0.5,0.3333333333333333,0.6363636363636364,0.6285714285714286,0.65,0.6666666666666666,0
Yibing Wu,Alejandro Davidovich Fokina,Hard,20230306,0.5797101449275363,0.675,0.3448275862068966,0.4,0.5,0.875,0.6666666666666666,0.5,0
Carlos Alcaraz,Daniil Medvedev,Hard,20230306,0.7551020408163265,0.8108108108108109,0.5833333333333334,0.5,0.6458333333333334,0.6129032258064516,0.4117647058823529,0.0,1
Carlos Alcaraz,Jannik Sinner,Hard,20230306,0.7222222222222222,0.7307692307692307,0.45,0.5,0.5,0.7777777777777778,0.4722222222222222,0.6666666666666666,1
Daniil Medvedev,Frances Tiafoe,Hard,20230306,0.5866666666666667,0.7954545454545454,0.6451612903225806,0.3333333333333333,0.5866666666666667,0.7045454545454546,0.4838709677419355,0.7272727272727273,1
Jan Lennard Struff,Tommy Paul,Hard,20230306,0.5625,0.6944444444444444,0.32142857142857145,0.6666666666666666,0.7115384615384616,0.6486486486486487,0.8666666666666667,0.75,0
Carlos Alcaraz,Felix Auger Aliassime,Hard,20230306,0.6206896551724138,0.8055555555555556,0.5909090909090909,0.75,0.5609756097560976,0.6956521739130435,0.4166666666666667,0.75,1
Alexei Popyrin,Hubert Hurkacz,Hard,20230306,0.5882352941176471,0.7333333333333333,0.42857142857142855,0.5714285714285714,0.6557377049180327,0.75,0.6190476190476191,1.0,0
Daniel Evans,Jack Draper,Hard,20230306,0.4666666666666667,0.6071428571428571,0.46875,0.6,0.569620253164557,0.6888888888888889,0.47058823529411764,0.9090909090909091,0
Alejandro Tabilo,Frances Tiafoe,Hard,20230306,0.6481481481481481,0.7142857142857143,0.47368421052631576,0.0,0.6056338028169014,0.7674418604651163,0.5,0.8333333333333334,0
Tallon Griekspoor,Carlos Alcaraz,Hard,20230306,0.6666666666666666,0.717391304347826,0.5217391304347826,0.75,0.6111111111111112,0.75,0.6785714285714286,1.0,0
Andy Murray,Jack Draper,Hard,20230306,0.5789473684210527,0.6818181818181818,0.46875,0.7,0.6153846153846154,0.725,0.68,0.8,0
Hubert Hurkacz,Tommy Paul,Hard,20230306,0.5432098765432098,0.75,0.4864864864864865,0.6,0.6666666666666666,0.8103448275862069,0.41379310344827586,0.75,0
Francisco Cerundolo,Felix Auger Aliassime,Hard,20230306,0.6825396825396826,0.6976744186046512,0.4,0.5,0.4939759036144578,0.7560975609756098,0.5,0.7142857142857143,0
Sebastian Baez,Taylor Fritz,Hard,20230306,0.6530612244897959,0.46875,0.23529411764705882,0.5,0.5714285714285714,0.875,0.2777777777777778,0.5,0
Alex Molcan,Marton Fucsovics,Hard,20230306,0.5882352941176471,0.8,0.38095238095238093,0.5,0.5714285714285714,0.9166666666666666,0.7777777777777778,0.5,0
Adrian Mannarino,Jannik Sinner,Hard,20230306,0.5277777777777778,0.7105263157894737,0.6176470588235294,0.5,0.5409836065573771,0.8181818181818182,0.7857142857142857,0.5,0
Holger Rune,Stan Wawrinka,Hard,20230306,0.5545454545454546,0.639344262295082,0.46938775510204084,0.375,0.5686274509803921,0.7413793103448276,0.6136363636363636,0.75,0
Ilya Ivashka,Daniil Medvedev,Hard,20230306,0.6764705882352942,0.6521739130434783,0.36363636363636365,0.6153846153846154,0.618421052631579,0.7446808510638298,0.4827586206896552,0.7142857142857143,0
Emil Ruusuvuori,Alexander Zverev,Hard,20230306,0.6914893617021277,0.7538461538461538,0.4482758620689655,0.6923076923076923,0.6138613861386139,0.6612903225806451,0.5384615384615384,0.6923076923076923,0
Karen Khachanov,Alejandro Davidovich Fokina,Hard,20230306,0.6236559139784946,0.6551724137931034,0.45714285714285713,0.6363636363636364,0.5180722891566265,0.627906976744186,0.525,0.6,0
Casper Ruud,Cristian Garin,Hard,20230306,0.6,0.6875,0.53125,0.7142857142857143,0.5769230769230769,0.8,0.5151515151515151,0.75,0
Ugo Humbert,Andrey Rublev,Hard,20230306,0.4411764705882353,0.7666666666666667,0.4473684210526316,0.3333333333333333,0.7692307692307693,0.775,0.5833333333333334,0.0,0
Taro Daniel,Cameron Norrie,Hard,20230306,0.6285714285714286,0.5909090909090909,0.4358974358974359,0.3,0.6938775510204082,0.75,0.4,0.2,0
Jason Kubler,Frances Tiafoe,Hard,20230306,0.5238095238095238,0.8636363636363636,0.25,0.25,0.7288135593220338,0.7674418604651163,0.5,1.0,0
Jordan Thompson,Alejandro Tabilo,Hard,20230306,0.5862068965517241,0.6470588235294118,0.5833333333333334,0.0,0.6521739130434783,0.75,0.40625,0.875,0
Thanasi Kokkinakis,Carlos Alcaraz,Hard,20230306,0.576271186440678,0.6764705882352942,0.48,0.6666666666666666,0.6363636363636364,0.8214285714285714,0.875,0.5,0
Guido Pella,Tallon Griekspoor,Hard,20230306,0.5584415584415584,0.6976744186046512,0.5,0.5,0.6829268292682927,0.7678571428571429,0.4230769230769231,0.0,0
Radu Albot,Andy Murray,Hard,20230306,0.5714285714285714,0.6,0.5333333333333333,0.8181818181818182,0.6862745098039216,0.8285714285714286,0.6875,0.5,0
Alexander Zverev,Pedro Cachin,Hard,20230306,0.5833333333333334,0.8214285714285714,0.6,1.0,0.6206896551724138,0.5833333333333334,0.3181818181818182,0.3333333333333333,1
Jannik Sinner,Taylor Fritz,Hard,20230306,0.6363636363636364,0.8035714285714286,0.46875,0.3333333333333333,0.5434782608695652,0.7,0.5476190476190477,0.6666666666666666,1
Frances Tiafoe,Cameron Norrie,Hard,20230306,0.5344827586206896,0.7741935483870968,0.5555555555555556,0.7142857142857143,0.5423728813559322,0.71875,0.4074074074074074,0.5555555555555556,1
Alejandro Tabilo,Jordan Thompson,Hard,20230306,0.6521739130434783,0.75,0.40625,0.875,0.5862068965517241,0.6470588235294118,0.5833333333333334,0.0,1
Carlos Alcaraz,Thanasi Kokkinakis,Hard,20230306,0.6363636363636364,0.8214285714285714,0.875,0.5,0.576271186440678,0.6764705882352942,0.48,0.6666666666666666,1
Tallon Griekspoor,Guido Pella,Hard,20230306,0.6829268292682927,0.7678571428571429,0.4230769230769231,0.0,0.5584415584415584,0.6976744186046512,0.5,0.5,1
Jack Draper,Daniel Evans,Hard,20230306,0.569620253164557,0.6888888888888889,0.47058823529411764,0.9090909090909091,0.4666666666666667,0.6071428571428571,0.46875,0.6,1
Andy Murray,Radu Albot,Hard,20230306,0.6862745098039216,0.8285714285714286,0.6875,0.5,0.5714285714285714,0.6,0.5333333333333333,0.8181818181818182,1
Hubert Hurkacz,Alexei Popyrin,Hard,20230306,0.6557377049180327,0.75,0.6190476190476191,1.0,0.5882352941176471,0.7333333333333333,0.42857142857142855,0.5714285714285714,1
Tommy Paul,Jan Lennard Struff,Hard,20230306,0.7115384615384616,0.6486486486486487,0.8666666666666667,0.75,0.5625,0.6944444444444444,0.32142857142857145,0.6666666666666666,1
Francisco Cerundolo,Jack Sock,Hard,20230306,0.5977011494252874,0.6730769230769231,0.6285714285714286,0.5,0.5913978494623656,0.6909090909090909,0.5263157894736842,0.5,1
Felix Auger Aliassime,Pedro Martinez,Hard,20230306,0.4852941176470588,0.8181818181818182,0.5714285714285714,0.0,0.6792452830188679,0.5833333333333334,0.5588235294117647,0.8823529411764706,1
Taylor Fritz,Ben Shelton,Hard,20230306,0.581081081081081,0.7906976744186046,0.8387096774193549,0.0,0.5853658536585366,0.8541666666666666,0.47058823529411764,0.5,1
Sebastian Baez,Rinky Hijikata,Hard,20230306,0.875,0.7714285714285715,0.4,0.0,0.6041666666666666,0.5862068965517241,0.2631578947368421,0.375,1
Alex Molcan,Borna Coric,Hard,20230306,0.6419753086419753,0.6730769230769231,0.4482758620689655,0.8888888888888888,0.5806451612903226,0.5833333333333334,0.4230769230769231,0.5555555555555556,1
Marton Fucsovics,Alex De Minaur,Hard,20230306,0.7169811320754716,0.6052631578947368,0.4666666666666667,0.25,0.45,0.7407407407407407,0.18181818181818182,0.25,1
Jannik Sinner,Richard Gasquet,Hard,20230306,0.5303030303030303,0.8857142857142857,0.5483870967741935,0.5,0.5757575757575758,0.7631578947368421,0.39285714285714285,0.5,1
Adrian Mannarino,Lorenzo Musetti,Hard,20230306,0.6344086021505376,0.6440677966101694,0.47058823529411764,0.8181818181818182,0.5294117647058824,0.6388888888888888,0.375,0.5,1
Stan Wawrinka,Miomir Kecmanovic,Hard,20230306,0.5230769230769231,0.8823529411764706,0.6129032258064516,0.5,0.5641025641025641,0.6818181818181818,0.5,0.6,1
Holger Rune,Mackenzie Mcdonald,Hard,20230306,0.65625,0.7857142857142857,0.6363636363636364,0.5,0.6078431372549019,0.7096774193548387,0.65,0.6,1
Daniil Medvedev,Brandon Nakashima,Hard,20230306,0.5892857142857143,0.7272727272727273,0.6956521739130435,1.0,0.7213114754098361,0.6590909090909091,0.29411764705882354,0.5714285714285714,1
Ilya Ivashka,Botic Van De Zandschulp,Hard,20230306,0.6307692307692307,0.6585365853658537,0.5833333333333334,0.8,0.6470588235294118,0.6363636363636364,0.4583333333333333,0.625,1
Frances Tiafoe,Jason Kubler,Hard,20230306,0.7288135593220338,0.7674418604651163,0.5,1.0,0.5238095238095238,0.8636363636363636,0.25,0.25,1
Daniil Medvedev,Alejandro Davidovich Fokina,Hard,20230306,0.5571428571428572,0.8461538461538461,0.5483870967741935,1.0,0.7066666666666667,0.6415094339622641,0.5,0.7142857142857143,1
Cameron Norrie,Taro Daniel,Hard,20230306,0.6938775510204082,0.75,0.4,0.2,0.6285714285714286,0.5909090909090909,0.4358974358974359,0.3,1
Cristian Garin,Casper Ruud,Hard,20230306,0.5769230769230769,0.8,0.5151515151515151,0.75,0.6,0.6875,0.53125,0.7142857142857143,1
Carlos Alcaraz,Jack Draper,Hard,20230306,0.7407407407407407,0.8,0.8571428571428571,1.0,0.6470588235294118,0.5,0.3333333333333333,0.4,1
Felix Auger Aliassime,Tommy Paul,Hard,20230306,0.5789473684210527,0.7818181818181819,0.525,0.7777777777777778,0.6857142857142857,0.6944444444444444,0.5151515151515151,0.75,1
Taylor Fritz,Marton Fucsovics,Hard,20230306,0.6075949367088608,0.6875,0.5483870967741935,0.75,0.5740740740740741,0.7419354838709677,0.34782608695652173,0.4,1
Jannik Sinner,Stan Wawrinka,Hard,20230306,0.484375,0.6774193548387096,0.6060606060606061,0.8888888888888888,0.5396825396825397,0.5882352941176471,0.3793103448275862,0.7142857142857143,1
Daniil Medvedev,Alexander Zverev,Hard,20230306,0.6641221374045801,0.7471264367816092,0.5454545454545454,0.8823529411764706,0.75,0.7096774193548387,0.5483870967741935,0.625,1
Alejandro Davidovich Fokina,Cristian Garin,Hard,20230306,0.543859649122807,0.7096774193548387,0.5769230769230769,0.3333333333333333,0.6428571428571429,0.6388888888888888,0.4,0.2,1
Cameron Norrie,Andrey Rublev,Hard,20230306,0.6,0.7878787878787878,0.4090909090909091,0.6,0.5,0.7307692307692307,0.3076923076923077,0.0,1
Frances Tiafoe,Alejandro Tabilo,Hard,20230306,0.6056338028169014,0.7674418604651163,0.5,0.8333333333333334,0.6481481481481481,0.7142857142857143,0.47368421052631576,0.0,1
Carlos Alcaraz,Tallon Griekspoor,Hard,20230306,0.6111111111111112,0.75,0.6785714285714286,1.0,0.6666666666666666,0.717391304347826,0.5217391304347826,0.75,1
Jack Draper,Andy Murray,Hard,20230306,0.6153846153846154,0.725,0.68,0.8,0.5789473684210527,0.6818181818181818,0.46875,0.7,1
Tommy Paul,Hubert Hurkacz,Hard,20230306,0.6666666666666666,0.8103448275862069,0.41379310344827586,0.75,0.5432098765432098,0.75,0.4864864864864865,0.6,1
Felix Auger Aliassime,Francisco Cerundolo,Hard,20230306,0.4939759036144578,0.7560975609756098,0.5,0.7142857142857143,0.6825396825396826,0.6976744186046512,0.4,0.5,1
Taylor Fritz,Sebastian Baez,Hard,20230306,0.5714285714285714,0.875,0.2777777777777778,0.5,0.6530612244897959,0.46875,0.23529411764705882,0.5,1
Marton Fucsovics,Alex Molcan,Hard,20230306,0.5714285714285714,0.9166666666666666,0.7777777777777778,0.5,0.5882352941176471,0.8,0.38095238095238093,0.5,1
Jannik Sinner,Adrian Mannarino,Hard,20230306,0.5409836065573771,0.8181818181818182,0.7857142857142857,0.5,0.5277777777777778,0.7105263157894737,0.6176470588235294,0.5,1
Stan Wawrinka,Holger Rune,Hard,20230306,0.5686274509803921,0.7413793103448276,0.6136363636363636,0.75,0.5545454545454546,0.639344262295082,0.46938775510204084,0.375,1
Daniil Medvedev,Ilya Ivashka,Hard,20230306,0.618421052631579,0.7446808510638298,0.4827586206896552,0.7142857142857143,0.6764705882352942,0.6521739130434783,0.36363636363636365,0.6153846153846154,1
Alexander Zverev,Emil Ruusuvuori,Hard,20230306,0.6138613861386139,0.6612903225806451,0.5384615384615384,0.6923076923076923,0.6914893617021277,0.7538461538461538,0.4482758620689655,0.6923076923076923,1
Alejandro Davidovich Fokina,Karen Khachanov,Hard,20230306,0.5180722891566265,0.627906976744186,0.525,0.6,0.6236559139784946,0.6551724137931034,0.45714285714285713,0.6363636363636364,1
Andrey Rublev,Ugo Humbert,Hard,20230306,0.7692307692307693,0.775,0.5833333333333334,0.0,0.4411764705882353,0.7666666666666667,0.4473684210526316,0.3333333333333333,1
Alexander Zverev,Daniil Medvedev,Hard,20230306,0.75,0.7096774193548387,0.5483870967741935,0.625,0.6641221374045801,0.7471264367816092,0.5454545454545454,0.8823529411764706,0
Andrey Rublev,Cameron Norrie,Hard,20230306,0.5,0.7307692307692307,0.3076923076923077,0.0,0.6,0.7878787878787878,0.4090909090909091,0.6,0
Roberto Carballes Baena,Taro Daniel,Hard,20230306,0.6190476190476191,0.5128205128205128,0.5416666666666666,0.42857142857142855,0.6666666666666666,0.7631578947368421,0.5789473684210527,0.8,0
Aleksandar Kovacevic,Marcos Giron,Hard,20230306,0.5942028985507246,0.6829268292682927,0.5357142857142857,0.5,0.5263157894736842,0.9,0.5925925925925926,1.0,0
