player,matches,wins,losses,avg_rest_days,matches_28d_latest,rolling_10_winrate_latest,rolling_5_winrate_latest,streak_latest,last_match_date,win_rate,peak_elo,current_elo,current_selo_Clay,current_selo_Grass,current_selo_Hard,wr_Clay,wr_Grass,wr_Hard,Other_x,surf_matches_Clay,surf_matches_Grass,surf_matches_Hard,Other_y,days_since_last
Michael Yani,10,4,6,20.6,1,0.4444444444444444,0.2,-1,2012-09-24,0.4,1533.6306695258447,1500.0,1500.0,1500.0,1500.0,0.0,0.75,0.2,,1.0,4.0,5.0,0.0,4468
Pavol Cervenak,10,6,4,16.3,4,0.6666666666666666,0.8,-1,2012-07-22,0.6,1530.9448257815952,1500.0,1500.0,1500.0,1500.0,0.6,,,,10.0,0.0,0.0,0.0,4532
Reda El Amrani,10,5,5,36.1,1,0.5555555555555556,0.6,0,2017-04-10,0.5,1513.0842797419723,1500.0,1500.0,1500.0,1500.0,0.5714,,0.3333,,7.0,0.0,3.0,0.0,2809
Romain Arneodo,10,7,3,39.0,0,0.6666666666666666,0.4,0,2024-09-14,0.7,1532.594793551502,1500.0,1500.0,1500.0,1500.0,0.75,,0.6667,,4.0,0.0,6.0,0.0,95
Seanon Williams,10,1,9,54.8,0,0.1111111111111111,0.2,-1,2017-02-03,0.1,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.1667,,4.0,0.0,6.0,0.0,2875
Shahin Khaledan,10,4,6,33.0,0,0.4444444444444444,0.4,-1,2018-02-03,0.4,1500.3575150263218,1500.0,1500.0,1500.0,1500.0,0.6667,,0.2857,,3.0,0.0,7.0,0.0,2510
Aditya Hari Sasongko,9,2,7,49.55555555555556,0,0.25,0.4,-1,2017-02-03,0.2222,1512.633191442823,1500.0,1500.0,1500.0,1500.0,0.0,,0.2857,,2.0,0.0,7.0,0.0,2875
Akira Santillan,9,2,7,31.88888888888889,0,0.25,0.4,-1,2017-09-25,0.2222,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.5,0.2,,2.0,2.0,5.0,0.0,2641
Aldin Setkic,9,3,6,43.333333333333336,0,0.375,0.4,-1,2017-10-16,0.3333,1515.3543364915831,1500.0,1500.0,1500.0,1500.0,0.25,,0.4,,4.0,0.0,5.0,0.0,2620
Cesar Ramirez,9,3,6,36.22222222222222,0,0.375,0.4,-1,2014-04-04,0.3333,1510.5394846902284,1500.0,1500.0,1500.0,1500.0,0.375,,0.0,,8.0,0.0,1.0,0.0,3911
Chris Guccione,9,3,6,43.22222222222222,0,0.375,0.4,-1,2014-06-16,0.3333,1506.3942404006814,1500.0,1500.0,1500.0,1500.0,,0.5,0.2857,,0.0,2.0,7.0,0.0,3838
Conor Niland,9,3,6,30.666666666666668,0,0.375,0.4,-1,2012-04-06,0.3333,1512.2110179248893,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.4286,,1.0,1.0,7.0,0.0,4639
Isak Arvidsson,9,1,8,30.0,1,0.0,0.0,0,2017-02-03,0.1111,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.125,,1.0,0.0,8.0,0.0,2875
Jamie Baker,9,3,6,24.88888888888889,0,0.375,0.2,-1,2013-06-10,0.3333,1516.4002325501974,1500.0,1500.0,1500.0,1500.0,,0.3333,0.3333,,0.0,6.0,3.0,0.0,4209
Marcel Felder,9,6,3,36.22222222222222,0,0.75,0.8,0,2013-04-05,0.6667,1533.0622553252424,1500.0,1500.0,1500.0,1500.0,0.75,,0.0,,8.0,0.0,1.0,0.0,4275
Micke Kontinen,9,2,7,50.0,0,0.25,0.2,-1,2015-07-17,0.2222,1508.5470944624465,1500.0,1500.0,1500.0,1500.0,0.0,,0.3333,,3.0,0.0,6.0,0.0,3442
Sam Barry,9,2,7,36.22222222222222,1,0.25,0.2,-1,2015-07-17,0.2222,1512.1574533576434,1500.0,1500.0,1500.0,1500.0,0.0,,0.25,,1.0,0.0,8.0,0.0,3442
Tigre Hank,9,1,8,39.333333333333336,0,0.125,0.0,-1,2016-08-08,0.1111,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.1429,,2.0,0.0,7.0,0.0,3054
Treat Conrad Huey,9,6,3,49.55555555555556,0,0.625,0.6,1,2015-03-06,0.6667,1524.484709778505,1500.0,1500.0,1500.0,1500.0,0.5,,1.0,,6.0,0.0,3.0,0.0,3575
Abdullah Maqdas,8,4,4,26.25,1,0.5714285714285714,0.6,-1,2017-02-03,0.5,1511.9048516360592,1500.0,1500.0,1500.0,1500.0,0.5,,0.5,,2.0,0.0,6.0,0.0,2875
Antso Rakotondramanga,8,4,4,33.25,1,0.5714285714285714,0.6,0,2017-02-03,0.5,1514.4460369025053,1500.0,1500.0,1500.0,1500.0,0.6667,,0.4,,3.0,0.0,5.0,0.0,2875
Diego Galeano,8,5,3,33.75,0,0.7142857142857143,0.8,-1,2014-01-31,0.625,1525.2737990479789,1500.0,1500.0,1500.0,1500.0,0.75,,0.5,,4.0,0.0,4.0,0.0,3974
Filip Peliwo,8,2,6,29.25,2,0.2857142857142857,0.2,-1,2015-08-10,0.25,1515.4044755505704,1500.0,1500.0,1500.0,1500.0,0.25,,0.25,,4.0,0.0,4.0,0.0,3418
Johnny Arcilla,8,4,4,48.25,0,0.5714285714285714,0.6,-1,2014-04-04,0.5,1524.3724298924587,1500.0,1500.0,1500.0,1500.0,0.4286,,1.0,,7.0,0.0,1.0,0.0,3911
Jui Chen Hung,8,4,4,33.75,1,0.42857142857142855,0.4,0,2016-03-04,0.5,1523.1308920573645,1500.0,1500.0,1500.0,1500.0,,,0.5,,0.0,0.0,8.0,0.0,3211
Matthew Barton,8,4,4,26.25,1,0.5714285714285714,0.6,0,2017-01-09,0.5,1529.9658410365796,1500.0,1500.0,1500.0,1500.0,0.5,0.5,0.5,,2.0,2.0,4.0,0.0,2900
Michael Lammer,8,2,6,48.75,0,0.2857142857142857,0.2,-1,2015-03-06,0.25,1508.9263015241643,1500.0,1500.0,1500.0,1500.0,0.0,,0.3333,,2.0,0.0,6.0,0.0,3575
Miguel Angel Reyes Varela,8,4,4,29.625,0,0.5714285714285714,0.6,0,2014-09-12,0.5,1512.3098420913589,1500.0,1500.0,1500.0,1500.0,0.0,,0.5714,,1.0,0.0,7.0,0.0,3750
Rohan Bopanna,8,2,6,42.0,0,0.14285714285714285,0.2,0,2016-07-15,0.25,1500.0,1500.0,1500.0,1500.0,1500.0,1.0,0.5,0.0,,1.0,2.0,5.0,0.0,3078
Sergis Kyratzis,8,1,7,33.25,1,0.14285714285714285,0.2,-1,2014-04-04,0.125,1500.0,1500.0,1500.0,1500.0,1500.0,0.25,,0.0,,4.0,0.0,4.0,0.0,3911
Thien Nguyen Hoang,8,3,5,32.375,1,0.42857142857142855,0.4,-1,2017-02-03,0.375,1511.98050048448,1500.0,1500.0,1500.0,1500.0,,,0.375,,0.0,0.0,8.0,0.0,2875
Thomas Schoorel,8,3,5,29.875,1,0.2857142857142857,0.4,1,2012-04-06,0.375,1500.0,1500.0,1500.0,1500.0,1500.0,0.5,,0.3333,,2.0,0.0,6.0,0.0,4639
Alexandar Lazov,7,1,6,38.57142857142857,0,0.16666666666666666,0.2,-1,2016-02-01,0.1429,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.1667,,1.0,0.0,6.0,0.0,3243
Brydan Klein,7,1,6,35.0,1,0.16666666666666666,0.2,-1,2017-07-31,0.1429,1500.0,1500.0,1500.0,1500.0,1500.0,,0.0,0.3333,,0.0,4.0,3.0,0.0,2697
Daniel Alejandro Lopez Cassaccia,7,3,4,30.0,1,0.3333333333333333,0.2,0,2012-02-10,0.4286,1520.7104718502928,1500.0,1500.0,1500.0,1500.0,0.0,,0.75,,3.0,0.0,4.0,0.0,4695
Daniel King Turner,7,5,2,33.57142857142857,1,0.6666666666666666,0.6,3,2013-04-05,0.7143,1519.115729946465,1500.0,1500.0,1500.0,1500.0,,1.0,0.6,,0.0,2.0,5.0,0.0,4275
Francis Casey Alcantara,7,5,2,47.142857142857146,0,0.8333333333333334,0.8,-1,2016-07-15,0.7143,1513.8870602012012,1500.0,1500.0,1500.0,1500.0,0.8,,0.5,,5.0,0.0,2.0,0.0,3078
Issam Al Tawil,7,2,5,30.0,1,0.3333333333333333,0.4,0,2013-04-05,0.2857,1509.5665047422317,1500.0,1500.0,1500.0,1500.0,0.5,,0.2,,2.0,0.0,5.0,0.0,4275
Jaroslav Pospisil,7,1,6,35.0,1,0.16666666666666666,0.2,-1,2013-10-14,0.1429,1506.7234265125808,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.3333,,2.0,2.0,3.0,0.0,4083
Karim Alayli,7,1,6,37.857142857142854,0,0.16666666666666666,0.2,-1,2015-03-06,0.1429,1500.0,1500.0,1500.0,1500.0,1500.0,0.2,,0.0,,5.0,0.0,2.0,0.0,3575
Liang Chi Huang,7,6,1,38.57142857142857,0,0.8333333333333334,0.8,5,2016-07-15,0.8571,1520.4758659985202,1500.0,1500.0,1500.0,1500.0,1.0,,0.8333,,1.0,0.0,6.0,0.0,3078
Marc Abdulnour,7,3,4,30.0,1,0.3333333333333333,0.4,0,2013-04-05,0.4286,1500.3575150263218,1500.0,1500.0,1500.0,1500.0,0.5,,0.4,,2.0,0.0,5.0,0.0,4275
Miguel Gallardo Valles,7,4,3,38.57142857142857,0,0.6666666666666666,0.8,-1,2014-04-04,0.5714,1513.569870759163,1500.0,1500.0,1500.0,1500.0,0.6667,,0.5,,3.0,0.0,4.0,0.0,3911
Mikelis Libietis,7,1,6,55.714285714285715,0,0.16666666666666666,0.2,-1,2017-02-03,0.1429,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.2,,2.0,0.0,5.0,0.0,2875
Olivier Sajous,7,3,4,30.0,1,0.5,0.4,-1,2013-04-05,0.4286,1520.7104718502928,1500.0,1500.0,1500.0,1500.0,0.0,,0.6,,2.0,0.0,5.0,0.0,4275
Suk Young Jeong,7,3,4,46.57142857142857,0,0.5,0.6,-1,2013-09-23,0.4286,1520.284804687227,1500.0,1500.0,1500.0,1500.0,,,0.4286,,0.0,0.0,7.0,0.0,4104
Tucker Vorster,7,5,2,30.0,1,0.6666666666666666,0.8,0,2016-07-15,0.7143,1525.9057280603397,1500.0,1500.0,1500.0,1500.0,0.5,,0.8,,2.0,0.0,5.0,0.0,3078
Yaraslav Shyla,7,3,4,38.57142857142857,0,0.5,0.6,-1,2018-02-02,0.4286,1517.4528739749335,1500.0,1500.0,1500.0,1500.0,0.0,,0.5,,1.0,0.0,6.0,0.0,2511
Cyril Jacobe,6,0,6,34.333333333333336,0,0.0,0.0,-1,2012-04-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,1.0,0.0,5.0,0.0,4639
Daniel Glancy,6,1,5,35.0,1,0.2,0.2,-1,2015-03-06,0.1667,1505.9179151850935,1500.0,1500.0,1500.0,1500.0,,,0.1667,,0.0,0.0,6.0,0.0,3575
Greg Jones,6,1,5,38.5,1,0.2,0.2,-1,2013-01-07,0.1667,1500.0,1500.0,1500.0,1500.0,1500.0,,0.0,0.2,,0.0,1.0,5.0,0.0,4363
Guillermo Olaso,6,2,4,26.166666666666668,1,0.4,0.4,-1,2013-04-22,0.3333,1512.4021668279925,1500.0,1500.0,1500.0,1500.0,0.4,,0.0,,5.0,0.0,1.0,0.0,4258
Ilija Bozoljac,6,1,5,45.0,0,0.2,0.2,-1,2014-01-31,0.1667,1510.5842387439466,1500.0,1500.0,1500.0,1500.0,,0.3333,0.0,,0.0,3.0,3.0,0.0,3974
Jaak Poldma,6,3,3,34.333333333333336,0,0.6,0.6,0,2012-04-06,0.5,1515.61390050375,1500.0,1500.0,1500.0,1500.0,,,0.5,,0.0,0.0,6.0,0.0,4639
Janis Podzus,6,0,6,45.0,0,0.0,0.0,-1,2016-07-15,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,1.0,0.0,5.0,0.0,3078
Juan Sebastian Cabal,6,4,2,47.833333333333336,0,0.8,0.8,0,2014-07-14,0.6667,1522.329010781179,1500.0,1500.0,1500.0,1500.0,0.75,,0.5,,4.0,0.0,2.0,0.0,3810
Juho Paukku,6,0,6,35.0,1,0.0,0.0,-1,2014-04-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,6.0,0.0,3911
Maxime Teixeira,6,1,5,45.0,0,0.2,0.2,-1,2015-07-27,0.1667,1510.876505562073,1500.0,1500.0,1500.0,1500.0,0.25,,0.0,,4.0,0.0,2.0,0.0,3432
Min Hyoek Cho,6,2,4,34.333333333333336,1,0.4,0.4,-1,2013-04-05,0.3333,1510.8841747909414,1500.0,1500.0,1500.0,1500.0,,,0.3333,,0.0,0.0,6.0,0.0,4275
Patrick Tierro,6,2,4,45.0,0,0.4,0.4,-1,2017-04-07,0.3333,1507.0867575878474,1500.0,1500.0,1500.0,1500.0,0.6667,,0.0,,3.0,0.0,3.0,0.0,2812
Samir Iftikhar,6,2,4,45.0,0,0.4,0.4,0,2015-09-18,0.3333,1508.2937375570034,1500.0,1500.0,1500.0,1500.0,0.0,,0.4,,1.0,0.0,5.0,0.0,3379
Simon Greul,6,3,3,17.333333333333332,1,0.6,0.6,0,2011-04-18,0.5,1513.2777973577713,1500.0,1500.0,1500.0,1500.0,0.5,,0.5,,2.0,0.0,4.0,0.0,4993
Stephane Bohli,6,0,6,47.333333333333336,0,0.0,0.0,-1,2013-06-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,,1.0,1.0,4.0,0.0,4203
Warit Sornbutnark,6,2,4,33.166666666666664,1,0.4,0.4,-1,2015-09-18,0.3333,1500.6783358188513,1500.0,1500.0,1500.0,1500.0,,,0.3333,,0.0,0.0,6.0,0.0,3379
Wisnu Adi Nugroho,6,1,5,35.0,0,0.2,0.2,-1,2013-09-13,0.1667,1505.817733776554,1500.0,1500.0,1500.0,1500.0,,,0.1667,,0.0,0.0,6.0,0.0,4114
Yann Marti,6,2,4,27.333333333333332,0,0.4,0.4,-1,2016-07-18,0.3333,1513.5223107992697,1500.0,1500.0,1500.0,1500.0,0.3333,,,,6.0,0.0,0.0,0.0,3075
Yasir Khan,6,0,6,35.0,1,0.0,0.0,-1,2016-03-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,4.0,0.0,2.0,0.0,3211
Adam Kellner,5,3,2,41.2,0,0.5,0.5,1,2012-04-06,0.6,1510.3552359251464,1500.0,1500.0,1500.0,1500.0,0.5,,0.6667,,2.0,0.0,3.0,0.0,4639
Adrien Bossel,5,0,5,54.0,0,0.0,0.0,-1,2017-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,,1.0,2.0,2.0,0.0,2875
Alexandros Jakupovic,5,1,4,42.0,0,0.0,0.0,0,2014-04-04,0.2,1500.0,1500.0,1500.0,1500.0,1500.0,0.3333,,0.0,,3.0,0.0,2.0,0.0,3911
Alexis Klegou,5,2,3,30.0,0,0.5,0.5,0,2022-03-04,0.4,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.6667,,2.0,0.0,3.0,0.0,1020
Andre Ghem,5,1,4,42.0,0,0.25,0.25,-1,2016-07-18,0.2,1510.735195911887,1500.0,1500.0,1500.0,1500.0,0.2,,,,5.0,0.0,0.0,0.0,3075
Andrew Whittington,5,2,3,30.0,0,0.5,0.5,-1,2017-07-03,0.4,1516.9280447751707,1500.0,1500.0,1500.0,1500.0,,0.0,0.5,,0.0,1.0,4.0,0.0,2725
Bassam Beidas,5,5,0,29.0,1,1.0,1.0,5,2013-04-05,1.0,1522.9207458142794,1500.0,1500.0,1500.0,1500.0,1.0,,,,5.0,0.0,0.0,0.0,4275
Benjamin Mitchell,5,0,5,36.0,0,0.0,0.0,-1,2016-01-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,5.0,0.0,3271
Cecil Mamiit,5,0,5,30.0,0,0.0,0.0,-1,2011-09-16,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,3.0,0.0,2.0,0.0,4842
Christian Garay,5,3,2,42.0,0,0.5,0.5,1,2015-07-17,0.6,1509.814212470847,1500.0,1500.0,1500.0,1500.0,,,0.6,,0.0,0.0,5.0,0.0,3442
Daniel Cox,5,0,5,23.6,1,0.0,0.0,-1,2014-06-23,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,0.0,,,0.0,5.0,0.0,0.0,3831
David Guez,5,0,5,49.0,0,0.0,0.0,-1,2016-02-15,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,1.0,0.0,4.0,0.0,3229
Fritz Wolmarans,5,3,2,30.0,0,0.5,0.5,1,2015-07-17,0.6,1512.0,1500.0,1500.0,1500.0,1500.0,,,0.6,,0.0,0.0,5.0,0.0,3442
Gabriel Flores Ruiz,5,1,4,30.0,0,0.25,0.25,-1,2015-03-06,0.2,1512.7144683175197,1500.0,1500.0,1500.0,1500.0,,,0.2,,0.0,0.0,5.0,0.0,3575
Gianluigi Quinzi,5,1,4,18.0,2,0.25,0.25,-1,2017-11-06,0.2,1511.3181765069894,1500.0,1500.0,1500.0,1500.0,0.5,,0.0,,2.0,0.0,3.0,0.0,2599
Gilles Kremer,5,1,4,53.2,0,0.25,0.25,-1,2015-07-17,0.2,1500.101665403495,1500.0,1500.0,1500.0,1500.0,0.0,,0.3333,,2.0,0.0,3.0,0.0,3442
Hicham Khaddari,5,2,3,30.6,1,0.5,0.5,-1,2014-04-07,0.4,1511.8576056130742,1500.0,1500.0,1500.0,1500.0,0.4,,,,5.0,0.0,0.0,0.0,3908
Ivan Navarro,5,2,3,19.4,1,0.5,0.5,-1,2012-04-30,0.4,1505.4649361250767,1500.0,1500.0,1500.0,1500.0,0.4,,,,5.0,0.0,0.0,0.0,4615
Jan Satral,5,1,4,27.8,1,0.25,0.25,-1,2017-02-03,0.2,1503.591305249893,1500.0,1500.0,1500.0,1500.0,0.0,,0.25,,1.0,0.0,4.0,0.0,2875
Jonathan Dasnieres De Veigy,5,1,4,32.0,0,0.25,0.25,-1,2012-05-27,0.2,1512.0,1500.0,1500.0,1500.0,1500.0,0.3333,,0.0,,3.0,0.0,2.0,0.0,4588
Jorge Aguilar,5,2,3,54.0,0,0.25,0.25,1,2014-04-04,0.4,1505.7513703982643,1500.0,1500.0,1500.0,1500.0,0.25,,1.0,,4.0,0.0,1.0,0.0,3911
Jorge Brian Panta Herreros,5,3,2,54.0,0,0.5,0.5,1,2018-02-03,0.6,1501.7911717123486,1500.0,1500.0,1500.0,1500.0,0.6,,,,5.0,0.0,0.0,0.0,2510
Jose Olivares,5,1,4,42.0,0,0.25,0.25,-1,2017-02-03,0.2,1511.3181699680447,1500.0,1500.0,1500.0,1500.0,0.0,,0.5,,3.0,0.0,2.0,0.0,2875
Laurent Bram,5,2,3,41.2,0,0.5,0.5,0,2013-02-01,0.4,1504.3218032251898,1500.0,1500.0,1500.0,1500.0,1.0,,0.0,,2.0,0.0,3.0,0.0,4338
Nicolas Massu,5,0,5,48.4,0,0.0,0.0,-1,2013-02-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,4.0,0.0,1.0,0.0,4335
Omar Jasika,5,1,4,42.0,0,0.25,0.25,-1,2024-01-15,0.2,1511.279784600164,1500.0,1500.0,1500.0,1500.0,,,0.2,,0.0,0.0,5.0,0.0,338
Patrik Rosenholm,5,2,3,30.0,1,0.5,0.5,-1,2017-02-03,0.4,1517.0055197722993,1500.0,1500.0,1500.0,1500.0,,,0.4,,0.0,0.0,5.0,0.0,2875
Peter Luczak,5,1,4,23.8,1,0.25,0.25,-1,2011-07-25,0.2,1500.0,1500.0,1500.0,1500.0,1500.0,0.3333,,0.0,,3.0,0.0,2.0,0.0,4895
Saketh Myneni,5,2,3,42.6,0,0.5,0.5,-1,2017-01-02,0.4,1511.944406722111,1500.0,1500.0,1500.0,1500.0,,1.0,0.25,,0.0,1.0,4.0,0.0,2907
Santiago Maresca,5,2,3,42.0,0,0.5,0.5,-1,2016-03-04,0.4,1511.759419452298,1500.0,1500.0,1500.0,1500.0,0.0,,0.5,,1.0,0.0,4.0,0.0,3211
Sherif Sabry,5,1,4,41.2,0,0.25,0.25,-1,2014-01-31,0.2,1500.0,1500.0,1500.0,1500.0,1500.0,0.3333,,0.0,,3.0,0.0,2.0,0.0,3974
Tadas Babelis,5,0,5,54.0,0,0.0,0.0,-1,2017-09-15,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,2.0,0.0,3.0,0.0,2651
Temur Ismailov,5,1,4,42.0,1,0.0,0.0,0,2017-04-07,0.2,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.5,,2.0,1.0,2.0,0.0,2812
Alex Diaz,4,2,2,37.5,0,0.6666666666666666,0.6666666666666666,-1,2018-02-03,0.5,1514.3212462655017,1500.0,1500.0,1500.0,1500.0,,,0.5,,0.0,0.0,4.0,0.0,2510
Alexander Ward,4,0,4,39.25,0,0.0,0.0,-1,2017-07-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,,,1.0,3.0,0.0,0.0,2725
Andreas Vinciguerra,4,0,4,37.5,0,0.0,0.0,-1,2013-07-08,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,4.0,0.0,0.0,0.0,4181
Anoosha Shahgholi,4,1,3,52.5,0,0.3333333333333333,0.3333333333333333,-1,2017-02-03,0.25,1500.00006216544,1500.0,1500.0,1500.0,1500.0,0.5,,0.0,,2.0,0.0,2.0,0.0,2875
Ariel Behar,4,0,4,52.5,0,0.0,0.0,-1,2014-09-12,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,1.0,0.0,3.0,0.0,3750
Arnau Brugues Davi,4,1,3,27.75,2,0.3333333333333333,0.3333333333333333,-1,2013-02-04,0.25,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.3333,,1.0,0.0,3.0,0.0,4335
Bar Tzuf Botzer,4,0,4,22.5,1,0.0,0.0,-1,2015-03-06,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,4.0,0.0,3575
Bastian Knittel,4,1,3,24.25,0,0.3333333333333333,0.3333333333333333,-1,2013-06-24,0.25,1502.6641110497833,1500.0,1500.0,1500.0,1500.0,0.3333,0.0,,,3.0,1.0,0.0,0.0,4195
Christophe Tholl,4,0,4,37.5,1,0.0,0.0,-1,2018-02-03,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,1.0,0.0,3.0,0.0,2510
Christos Hadjigeorgiou,4,0,4,36.5,0,0.0,0.0,-1,2013-02-01,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,4.0,0.0,4338
Denys Molchanov,4,2,2,51.5,0,0.6666666666666666,0.6666666666666666,-1,2013-09-13,0.5,1511.3204725140229,1500.0,1500.0,1500.0,1500.0,0.0,,0.6667,,1.0,0.0,3.0,0.0,4114
Dovydas Sakinis,4,1,3,52.5,0,0.3333333333333333,0.3333333333333333,-1,2013-04-05,0.25,1509.3273154914846,1500.0,1500.0,1500.0,1500.0,0.0,,0.5,,2.0,0.0,2.0,0.0,4275
Elbert Sie,4,0,4,37.5,0,0.0,0.0,-1,2014-01-31,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,4.0,0.0,3974
Evan King,4,1,3,29.5,0,0.3333333333333333,0.3333333333333333,-1,2018-03-05,0.25,1512.3153605742598,1500.0,1500.0,1500.0,1500.0,,,0.25,,0.0,0.0,4.0,0.0,2480
Gerard Granollers,4,0,4,41.0,0,0.0,0.0,-1,2013-04-22,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,,,4.0,0.0,0.0,0.0,4258
Gianluca Naso,4,1,3,36.5,0,0.3333333333333333,0.3333333333333333,-1,2013-02-04,0.25,1512.0,1500.0,1500.0,1500.0,1500.0,0.25,,,,4.0,0.0,0.0,0.0,4335
Giovanni Lapentti,4,1,3,37.5,1,0.3333333333333333,0.3333333333333333,-1,2017-02-06,0.25,1505.5760974875852,1500.0,1500.0,1500.0,1500.0,0.25,,,,4.0,0.0,0.0,0.0,2872
Grzegorz Panfil,4,3,1,22.5,1,0.6666666666666666,0.6666666666666666,2,2012-02-10,0.75,1511.573830300448,1500.0,1500.0,1500.0,1500.0,,,0.75,,0.0,0.0,4.0,0.0,4695
Hillel Rousseau,4,0,4,22.5,1,0.0,0.0,-1,2013-04-05,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,2.0,0.0,2.0,0.0,4275
Hiu Tung Yu,4,2,2,51.5,0,0.6666666666666666,0.6666666666666666,-1,2012-04-06,0.5,1514.8693853745979,1500.0,1500.0,1500.0,1500.0,,,0.5,,0.0,0.0,4.0,0.0,4639
Ignaci Roca,4,0,4,22.5,1,0.0,0.0,-1,2015-07-17,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,4.0,0.0,3442
Jabor Al Mutawa,4,0,4,52.5,0,0.0,0.0,-1,2018-01-01,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,4.0,0.0,2543
Jacob Rasolondrazana,4,0,4,51.5,0,0.0,0.0,-1,2015-07-17,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,,0.0,,2.0,0.0,2.0,0.0,3442
Joachim Bjerke,4,0,4,22.5,1,0.0,0.0,-1,2014-04-04,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.0,,0.0,0.0,4.0,0.0,3911
Joachim Johansson,4,2,2,22.5,1,0.6666666666666666,0.6666666666666666,0,2013-10-14,0.5,1511.004711987242,1500.0,1500.0,1500.0,1500.0,,,0.5,,0.0,0.0,4.0,0.0,4083
Jonathan Chu,4,3,1,36.5,1,1.0,1.0,-1,2012-04-06,0.75,1527.6372393559689,1500.0,1500.0,1500.0,1500.0,,,0.75,,0.0,0.0,4.0,0.0,4639
Juan Carlos Ramirez,4,2,2,37.5,0,0.6666666666666666,0.6666666666666666,0,2014-04-04,0.5,1511.4747366719378,1500.0,1500.0,1500.0,1500.0,0.5,,0.5,,2.0,0.0,2.0,0.0,3911
Kuan Yi Lee,4,2,2,37.5,0,0.6666666666666666,0.6666666666666666,-1,2018-02-03,0.5,1520.9165161797891,1500.0,1500.0,1500.0,1500.0,,,0.5,,0.0,0.0,4.0,0.0,2510
Luciano Ramazzini,4,1,3,37.5,0,0.3333333333333333,0.3333333333333333,-1,2017-04-07,0.25,1505.3294204707006,1500.0,1500.0,1500.0,1500.0,,,0.25,,0.0,0.0,4.0,0.0,2812
M Abid Ali Khan Akbar,4,2,2,52.5,0,0.3333333333333333,0.3333333333333333,0,2018-02-02,0.5,1500.1898899111345,1500.0,1500.0,1500.0,1500.0,0.0,1.0,0.5,,1.0,1.0,2.0,0.0,2511
Mao Xin Gong,4,1,3,37.5,0,0.3333333333333333,0.3333333333333333,-1,2013-10-07,0.25,1512.0,1500.0,1500.0,1500.0,1500.0,,,0.25,,0.0,0.0,4.0,0.0,4090
Marc Lopez,4,2,2,52.5,0,0.3333333333333333,0.3333333333333333,0,2016-09-16,0.5,1502.7785170381421,1500.0,1500.0,1500.0,1500.0,0.3333,,1.0,,3.0,0.0,1.0,0.0,3015
Michael Leong,4,1,3,37.5,0,0.3333333333333333,0.3333333333333333,-1,2012-02-10,0.25,1500.0,1500.0,1500.0,1500.0,1500.0,,,0.25,,0.0,0.0,4.0,0.0,4695
